"NLists" "NSppDetec"
"10108" 1 1
"10109" 5 3
"10110" 7 1
"10111" 11 2
"10112" 4 1
"10113" 5 2
"10114" 1 1
"10116" 5 2
"10117" 9 2
"10118" 747 3
"10119" 376 4
"10120" 8 2
"10121" 10 2
"10122" 21 4
"10123" 479 9
"10131" 10 3
"10132" 14 3
"10133" 6 2
"10134" 14 3
"10135" 11 3
"10136" 1 1
"10137" 4 2
"10138" 8 2
"10139" 1 1
"10140" 2 1
"10141" 127 3
"10142" 3369 4
"10143" 75 5
"10144" 5 3
"10145" 21 4
"10146" 39 7
"10156" 16 3
"10157" 18 5
"10158" 6 3
"10159" 10 3
"10160" 5 1
"10161" 5 1
"10162" 7 2
"10163" 4 1
"10164" 4 2
"10165" 10 3
"10166" 11 2
"10167" 337 4
"10168" 7 2
"10169" 16 3
"10170" 38 7
"10171" 97 5
"10177" 1 1
"10178" 16 4
"10179" 10 2
"10180" 5 2
"10181" 2 1
"10183" 7 2
"10184" 6 1
"10185" 3 1
"10186" 3 2
"10187" 354 5
"10188" 1054 4
"10189" 40 3
"10190" 5 2
"10191" 27 4
"10192" 25 5
"10193" 31 4
"10200" 7 3
"10201" 7 2
"10202" 6 2
"10203" 3 2
"10204" 7 3
"10205" 5 2
"10206" 3 1
"10207" 6 1
"10208" 4 2
"10209" 1073 5
"10210" 34 3
"10211" 2 2
"10212" 3 2
"10213" 12 4
"10214" 51 4
"10219" 2 2
"10222" 11 5
"10223" 4 2
"10224" 3 1
"10225" 4 3
"10226" 10 2
"10227" 1 1
"10228" 5 3
"10229" 891 4
"10230" 30 2
"10231" 119 4
"10232" 7 1
"10233" 98 1
"10234" 529 3
"10235" 4 3
"10236" 49 6
"10240" 1 1
"10243" 10 4
"10244" 12 3
"10245" 10 2
"10246" 3 2
"10247" 8 1
"10248" 7 1
"10249" 9 4
"10250" 9 2
"10251" 3 1
"10252" 8 3
"10253" 7 2
"10254" 5 2
"10256" 292 3
"10257" 17 2
"10260" 3 3
"10266" 10 2
"10267" 4 1
"10268" 4 2
"10269" 2 1
"10270" 3 2
"10271" 66 3
"10272" 5 2
"10273" 4 1
"10274" 38 3
"10275" 125 4
"10276" 13 4
"10277" 104 3
"10278" 131 3
"10279" 6 2
"10280" 76 5
"10289" 11 1
"10290" 4 2
"10291" 2 1
"10292" 9 3
"10293" 8 2
"10294" 7 3
"10295" 3 1
"10296" 43 6
"10297" 129 3
"10298" 7 2
"10299" 8 2
"10300" 9 2
"10301" 9 3
"10302" 11 2
"10303" 26 6
"10310" 25 3
"10311" 6 3
"10312" 6 2
"10313" 6 2
"10314" 3 1
"10315" 3 1
"10316" 858 5
"10317" 1271 4
"10318" 7 2
"10319" 280 5
"10320" 6 2
"10321" 386 2
"10322" 9 2
"10323" 40 5
"10326" 3 1
"10331" 5 4
"10332" 30 5
"10333" 5 2
"10334" 14 4
"10335" 7 2
"10336" 2 1
"10337" 2 1
"10338" 9 2
"10339" 8 1
"10340" 13 2
"10341" 3 2
"10342" 4 2
"10343" 3 2
"10344" 3 2
"10345" 74 5
"10355" 28 4
"10356" 8 3
"10357" 6 3
"10358" 1 1
"10359" 9 2
"10360" 2 1
"10361" 1628 3
"10362" 3 1
"10363" 6 2
"10364" 2 2
"10365" 7 2
"10366" 7 2
"10367" 19 3
"10368" 18 5
"10376" 9 4
"10377" 11 4
"10378" 4 2
"10379" 5 2
"10380" 5 2
"10381" 4 2
"10382" 5 1
"10383" 3 1
"10384" 7 2
"10385" 5 2
"10386" 1 1
"10387" 5 2
"10388" 1 1
"10389" 19 4
"10399" 8 1
"10400" 7 3
"10401" 11 2
"10402" 3 1
"10403" 4 1
"10404" 2 1
"10406" 2 1
"10407" 2 2
"10408" 6 2
"10410" 7 2
"10411" 8 2
"10412" 46 7
"10420" 5 4
"10421" 9 3
"10422" 1 1
"10423" 4 2
"10424" 5 2
"10425" 7 3
"10426" 11 2
"10427" 8 1
"10428" 13 3
"10429" 2 1
"10430" 5 2
"10431" 8 2
"10432" 8 2
"10433" 1 1
"10442" 5 3
"10443" 17 3
"10444" 13 4
"10445" 7 2
"10446" 5 3
"10447" 2 1
"10448" 6 4
"10450" 5 1
"10451" 5 2
"10452" 5 2
"10453" 12 2
"10454" 41 4
"10462" 11 5
"10463" 18 3
"10464" 2 1
"10465" 6 2
"10466" 1 1
"10467" 9 1
"10468" 4 1
"10469" 5 3
"10470" 5 1
"10471" 11 2
"10472" 9 2
"10473" 3 2
"10474" 77 6
"10482" 2 2
"10483" 7 2
"10484" 12 4
"10485" 5 1
"10486" 7 3
"10488" 5 3
"10490" 2 1
"10491" 3 1
"10492" 15 2
"10493" 11 2
"10500" 1 1
"10501" 10 4
"10502" 9 2
"10503" 3 1
"10504" 2 1
"10505" 9 2
"10506" 3 2
"10507" 11 3
"10508" 2 2
"10509" 4 2
"10510" 9 2
"10511" 56 4
"10519" 7 2
"10520" 5 2
"10521" 2 1
"10522" 3 1
"10523" 8 2
"10524" 7 2
"10525" 10 4
"10526" 7 2
"10527" 7 2
"10528" 8 2
"10529" 7 3
"10530" 75 6
"10539" 2 2
"10540" 3 1
"10541" 2 1
"10542" 13 2
"10543" 4 1
"10544" 8 2
"10545" 7 2
"10546" 5 2
"10547" 3 1
"10548" 13 2
"10549" 25 2
"10557" 8 2
"10558" 19 2
"10559" 4 3
"10560" 2 2
"10561" 2 1
"10562" 8 2
"10563" 8 1
"10564" 6 3
"10565" 6 3
"10566" 7 2
"10567" 14 2
"10568" 126 8
"10577" 69 2
"10579" 6 2
"10580" 2 2
"10581" 2 1
"10582" 8 2
"10583" 5 2
"10584" 6 2
"10585" 9 2
"10586" 6 2
"10587" 10 3
"10588" 88 6
"10596" 5 3
"10597" 4 2
"10598" 3 3
"10599" 1 1
"10600" 1 1
"10601" 9 2
"10602" 3 1
"10603" 7 1
"10604" 5 2
"10605" 4 1
"10606" 25 3
"10613" 7 2
"10614" 1 1
"10615" 4 3
"10616" 3 2
"10617" 6 4
"10618" 2 1
"10619" 3 1
"10620" 8 2
"10621" 7 2
"10622" 2 1
"10623" 6 2
"10624" 114 6
"10626" 2 2
"10636" 44 5
"10637" 4 1
"10638" 5 2
"10639" 6 2
"10640" 1 1
"10641" 7 3
"10642" 3 1
"10643" 4 3
"10644" 3 2
"10645" 14 2
"10646" 5 2
"10647" 100 6
"10648" 44 4
"10658" 12 2
"10659" 3 2
"10660" 7 2
"10661" 1 1
"10662" 8 4
"10663" 6 3
"10664" 7 3
"10665" 13 3
"10666" 6 2
"10667" 14 2
"10668" 32 3
"10669" 15 4
"10670" 29 4
"10680" 1 1
"10681" 4 4
"10682" 1 1
"10683" 9 3
"10684" 9 3
"10685" 2 1
"10686" 8 2
"10687" 13 2
"10688" 10 3
"10689" 97 6
"10690" 11 6
"10691" 19 5
"10698" 2 2
"10700" 4 1
"10701" 7 3
"10702" 4 2
"10703" 10 3
"10704" 6 2
"10705" 4 2
"10706" 8 3
"10707" 6 2
"10708" 28 4
"10709" 64 5
"10717" 37 3
"10718" 1 1
"10719" 5 2
"10720" 5 2
"10721" 3 2
"10722" 6 2
"10723" 6 2
"10724" 11 3
"10725" 13 3
"10726" 28 4
"10727" 19 6
"10728" 16 4
"10734" 10 4
"10735" 1 1
"10736" 6 3
"10737" 6 3
"10738" 3 2
"10739" 7 3
"10740" 3 2
"10741" 10 2
"10742" 9 3
"10743" 16 3
"10744" 32 5
"10745" 5 3
"10753" 50 3
"10754" 6 3
"10755" 3 1
"10756" 2 1
"10757" 2 1
"10758" 10 2
"10759" 8 2
"10760" 4 2
"10761" 10 2
"10762" 37 4
"10763" 39 4
"10770" 20 3
"10772" 1 1
"10773" 5 2
"10774" 5 3
"10775" 9 3
"10776" 5 2
"10777" 12 2
"10778" 10 3
"10779" 11 2
"10780" 10 3
"10787" 3 3
"10788" 2 1
"10789" 3 2
"10790" 2 1
"10791" 3 1
"10792" 6 3
"10793" 6 2
"10794" 12 3
"10795" 53 5
"10796" 60 8
"10797" 1 1
"10809" 3 2
"10810" 3 1
"10811" 3 1
"10812" 14 2
"10813" 7 1
"10814" 10 3
"10815" 4 2
"10816" 11 4
"10817" 59 6
"10818" 33 5
"10830" 2 2
"10831" 3 2
"10832" 9 2
"10833" 8 3
"10834" 4 3
"10835" 10 3
"10836" 15 3
"10837" 15 3
"10838" 19 3
"10839" 57 5
"10840" 24 4
"10849" 9 3
"10850" 7 2
"10852" 6 2
"10853" 3 2
"10854" 7 2
"10855" 8 2
"10856" 18 2
"10857" 14 3
"10858" 19 3
"10870" 1 1
"10871" 1 1
"10872" 6 2
"10873" 10 3
"10874" 8 3
"10875" 7 3
"10876" 11 2
"10877" 4 4
"10878" 32 3
"10879" 48 3
"10893" 1 1
"10894" 1 1
"10895" 6 2
"10896" 5 3
"10897" 7 3
"10898" 8 2
"10899" 5 2
"10900" 13 2
"10901" 8 4
"10902" 23 4
"10903" 6 3
"10916" 8 2
"10917" 4 2
"10919" 4 2
"10920" 9 3
"10921" 5 2
"10922" 12 3
"10923" 4 2
"10924" 14 4
"10925" 56 6
"10939" 45 3
"10940" 3 3
"10941" 6 3
"10942" 2 2
"10943" 15 3
"10944" 13 3
"10945" 4 3
"10946" 26 3
"10947" 4 2
"10948" 30 5
"10954" 2 1
"10964" 11 3
"10965" 1 1
"10966" 3 3
"10967" 5 1
"10968" 9 3
"10969" 12 3
"10970" 6 2
"10971" 11 2
"10972" 2 2
"10973" 48 6
"10976" 2 1
"10977" 4 2
"10978" 42 4
"10989" 1 1
"10990" 3 3
"10991" 5 2
"10992" 2 2
"10993" 7 3
"10994" 5 1
"10995" 16 2
"10996" 2 2
"10997" 45 6
"11001" 3 2
"11002" 4 2
"11003" 8 3
"11004" 28 4
"11005" 19 3
"11014" 15 4
"11015" 3 2
"11016" 1 1
"11017" 2 1
"11018" 4 2
"11019" 8 3
"11020" 17 3
"11021" 5 2
"11022" 1 1
"11023" 10 2
"11027" 2 2
"11028" 7 3
"11029" 1 1
"11030" 16 2
"11031" 54 4
"11033" 10 4
"11042" 3 3
"11043" 2 1
"11044" 2 1
"11045" 6 1
"11046" 7 3
"11047" 3 3
"11048" 8 3
"11049" 2 2
"11050" 21 4
"11055" 5 2
"11056" 13 3
"11057" 3 1
"11058" 15 3
"11059" 8 2
"11060" 1 1
"11061" 16 1
"11069" 60 4
"11071" 2 1
"11072" 3 1
"11073" 8 3
"11075" 10 3
"11076" 6 2
"11077" 6 2
"11083" 10 3
"11084" 4 1
"11085" 2 2
"11086" 8 3
"11087" 19 3
"11088" 17 4
"11089" 13 5
"11099" 1 1
"11100" 1 1
"11101" 1 1
"11103" 1 1
"11104" 3 3
"11105" 9 3
"11106" 10 2
"11107" 8 2
"11111" 3 1
"11112" 3 2
"11113" 6 4
"11114" 9 1
"11115" 5 4
"11116" 6 1
"11117" 41 3
"11118" 8 3
"11119" 1 1
"11128" 22 5
"11130" 1 1
"11132" 3 2
"11133" 7 3
"11134" 6 2
"11135" 9 2
"11136" 4 3
"11141" 3 2
"11142" 15 3
"11143" 9 2
"11144" 4 2
"11145" 1 1
"11146" 12 2
"11147" 20 4
"11148" 39 5
"11149" 39 4
"11150" 1 1
"11151" 8 2
"11156" 11 2
"11159" 5 2
"11161" 4 3
"11162" 7 1
"11163" 5 2
"11164" 8 1
"11165" 12 3
"11166" 20 3
"11167" 17 2
"11170" 2 1
"11171" 20 3
"11172" 16 3
"11174" 3 1
"11175" 5 2
"11176" 5 1
"11177" 17 3
"11178" 28 3
"11179" 7 3
"11180" 23 5
"11181" 7 2
"11185" 3 2
"11186" 1 1
"11188" 10 3
"11191" 3 3
"11192" 8 3
"11193" 3 1
"11194" 10 2
"11195" 6 2
"11196" 9 2
"11197" 2 2
"11199" 6 1
"11200" 20 3
"11201" 19 3
"11202" 4 2
"11203" 2 2
"11204" 8 2
"11205" 5 3
"11206" 5 4
"11207" 12 2
"11208" 35 4
"11209" 11 6
"11210" 15 2
"11211" 5 3
"11212" 1 1
"11215" 26 2
"11216" 3 2
"11219" 5 2
"11220" 3 2
"11222" 4 2
"11223" 11 3
"11224" 15 3
"11225" 9 2
"11226" 4 2
"11227" 14 3
"11231" 13 3
"11232" 16 5
"11233" 16 3
"11234" 13 5
"11236" 9 2
"11237" 1 1
"11238" 10 2
"11239" 16 4
"11240" 25 4
"11241" 23 4
"11242" 1 1
"11243" 1 1
"11246" 8 2
"11247" 21 2
"11248" 1 1
"11252" 2 2
"11255" 1 1
"11257" 9 3
"11258" 5 2
"11259" 8 2
"11260" 6 2
"11264" 23 4
"11265" 11 2
"11266" 14 3
"11267" 4 2
"11268" 6 1
"11269" 2 1
"11270" 1 1
"11271" 5 1
"11272" 5 2
"11273" 6 3
"11274" 27 4
"11275" 19 5
"11276" 5 3
"11279" 11 2
"11280" 12 2
"11281" 5 2
"11283" 1 1
"11285" 2 2
"11286" 3 3
"11288" 8 3
"11289" 6 3
"11290" 10 4
"11291" 8 2
"11292" 14 2
"11293" 11 2
"11297" 13 3
"11298" 9 3
"11299" 6 2
"11300" 3 3
"11301" 7 2
"11302" 4 1
"11303" 5 2
"11304" 3 2
"11305" 7 2
"11306" 3 2
"11307" 19 4
"11308" 8 2
"11309" 13 3
"11313" 11 2
"11314" 16 2
"11315" 3 2
"11322" 8 3
"11323" 2 1
"11324" 13 3
"11325" 9 3
"11326" 4 2
"11327" 15 2
"11328" 12 2
"11332" 4 2
"11333" 13 2
"11334" 13 2
"11335" 4 2
"11336" 12 2
"11337" 3 1
"11338" 3 2
"11339" 12 2
"11340" 8 2
"11341" 1 1
"11342" 5 2
"11343" 26 4
"11344" 34 3
"11345" 1 1
"11349" 24 2
"11350" 11 2
"11355" 1 1
"11356" 3 2
"11357" 3 3
"11358" 4 2
"11359" 7 2
"11360" 15 2
"11361" 7 2
"11362" 14 2
"11363" 8 2
"11367" 16 2
"11368" 9 2
"11369" 11 2
"11370" 7 3
"11371" 8 2
"11372" 6 2
"11373" 4 2
"11374" 3 3
"11375" 5 2
"11377" 4 2
"11378" 10 3
"11379" 12 3
"11383" 24 3
"11384" 21 2
"11385" 3 2
"11390" 6 1
"11393" 10 3
"11394" 10 3
"11395" 10 2
"11396" 19 3
"11397" 6 2
"11398" 14 3
"11403" 3 1
"11404" 4 1
"11405" 5 3
"11406" 3 2
"11407" 4 2
"11408" 1 1
"11411" 1 1
"11412" 2 1
"11413" 16 5
"11414" 19 4
"11415" 4 2
"11418" 2 2
"11419" 24 3
"11420" 12 2
"11426" 11 4
"11427" 3 2
"11428" 5 3
"11429" 3 3
"11430" 7 3
"11431" 6 2
"11432" 17 2
"11433" 9 2
"11439" 6 2
"11440" 12 4
"11441" 3 1
"11442" 8 3
"11443" 4 3
"11446" 2 1
"11447" 1 1
"11448" 1 1
"11449" 10 3
"11450" 13 3
"11451" 2 2
"11454" 11 2
"11455" 4 1
"11456" 14 2
"11463" 2 2
"11464" 4 2
"11465" 4 3
"11466" 3 3
"11467" 10 2
"11468" 6 2
"11469" 12 3
"11470" 2 2
"11475" 6 3
"11476" 6 3
"11477" 2 1
"11479" 5 2
"11480" 1 1
"11482" 2 2
"11483" 5 2
"11484" 1 1
"11485" 3 2
"11486" 19 4
"11487" 10 3
"11491" 16 2
"11492" 16 2
"11493" 6 2
"11500" 1 1
"11501" 2 2
"11502" 8 4
"11503" 6 3
"11504" 7 3
"11505" 12 2
"11506" 15 3
"11507" 6 2
"11512" 3 2
"11513" 6 2
"11514" 16 2
"11515" 2 1
"11517" 1 1
"11521" 1 1
"11522" 1 1
"11523" 3 2
"11524" 3 2
"11525" 1 1
"11528" 3 2
"11529" 29 2
"11530" 6 2
"11531" 5 2
"11539" 6 3
"11540" 1 1
"11541" 6 3
"11542" 2 2
"11543" 9 3
"11544" 4 2
"11549" 9 2
"11550" 185 3
"11551" 3 1
"11552" 7 2
"11553" 9 2
"11554" 1 1
"11555" 3 2
"11557" 1 1
"11559" 1 1
"11560" 1 1
"11561" 19 4
"11562" 23 5
"11563" 4 3
"11566" 12 2
"11567" 6 2
"11568" 12 2
"11569" 1 1
"11577" 16 4
"11578" 2 1
"11579" 2 2
"11580" 11 3
"11581" 27 2
"11582" 7 2
"11583" 2 2
"11588" 2 2
"11589" 36 5
"11590" 3 1
"11591" 8 3
"11592" 3 1
"11593" 3 1
"11594" 2 1
"11596" 2 1
"11598" 2 2
"11599" 1 1
"11600" 3 1
"11601" 19 5
"11602" 17 3
"11606" 20 2
"11607" 10 2
"11608" 15 2
"11616" 6 3
"11617" 16 3
"11618" 7 3
"11619" 10 3
"11620" 35 3
"11621" 80 2
"11626" 9 2
"11627" 127 4
"11628" 22 2
"11629" 1 1
"11632" 6 2
"11633" 1 1
"11635" 3 2
"11636" 9 3
"11638" 4 2
"11639" 7 2
"11640" 10 4
"11641" 2 1
"11644" 10 2
"11645" 10 2
"11646" 3 2
"11654" 2 2
"11656" 12 3
"11657" 16 3
"11658" 287 4
"11659" 7 2
"11660" 11 4
"11664" 10 2
"11665" 12 4
"11666" 5 1
"11667" 3 3
"11668" 4 2
"11669" 1 1
"11670" 3 1
"11671" 2 2
"11674" 3 2
"11675" 2 2
"11676" 2 2
"11677" 3 2
"11678" 4 3
"11679" 12 2
"11681" 9 2
"11682" 13 2
"11683" 28 2
"11684" 2 2
"11685" 1 1
"11694" 2 2
"11695" 8 3
"11696" 37 3
"11697" 19 3
"11698" 10 2
"11699" 13 3
"11700" 5 2
"11701" 1 1
"11703" 5 3
"11704" 14 3
"11705" 17 3
"11706" 4 3
"11707" 1 1
"11708" 4 2
"11713" 2 2
"11715" 1 1
"11716" 3 1
"11718" 4 2
"11719" 4 1
"11722" 15 2
"11723" 7 2
"11724" 6 2
"11725" 6 2
"11733" 1 1
"11735" 7 3
"11736" 4 3
"11737" 52 4
"11738" 9 2
"11739" 10 2
"11740" 16 3
"11741" 2 2
"11742" 4 2
"11743" 15 2
"11744" 93 3
"11745" 3 2
"11746" 4 2
"11748" 3 2
"11749" 2 1
"11751" 2 1
"11754" 3 1
"11755" 1 1
"11757" 7 3
"11758" 13 3
"11759" 2 1
"11763" 12 2
"11764" 11 2
"11765" 8 2
"11766" 10 2
"11775" 7 3
"11777" 10 3
"11778" 9 3
"11779" 18 3
"11780" 8 2
"11781" 7 4
"11782" 27 4
"11783" 8 3
"11784" 15 2
"11785" 38 3
"11786" 21 3
"11787" 2 2
"11788" 9 2
"11789" 12 2
"11790" 4 3
"11791" 3 2
"11795" 3 1
"11796" 2 1
"11797" 1 1
"11798" 7 2
"11799" 4 2
"11800" 4 3
"11802" 2 2
"11806" 13 2
"11807" 12 2
"11808" 11 2
"11816" 4 2
"11817" 1 1
"11818" 9 2
"11819" 111 4
"11820" 5 3
"11821" 21 2
"11822" 3 2
"11823" 10 2
"11824" 4 2
"11825" 16 2
"11826" 14 3
"11827" 8 2
"11828" 9 2
"11829" 1 1
"11830" 8 2
"11831" 3 1
"11833" 1 1
"11834" 2 1
"11835" 5 2
"11836" 2 1
"11837" 4 2
"11839" 4 2
"11840" 23 4
"11841" 14 3
"11843" 3 2
"11844" 3 1
"11846" 9 2
"11847" 12 2
"11848" 12 2
"11849" 10 2
"11858" 5 5
"11859" 3 3
"11860" 23 3
"11861" 4 1
"11862" 19 3
"11863" 97 2
"11864" 10 2
"11865" 19 2
"11866" 8 2
"11867" 81 2
"11868" 16 5
"11869" 2 1
"11870" 12 3
"11871" 6 2
"11872" 1 1
"11873" 4 2
"11877" 1 1
"11878" 3 2
"11879" 7 2
"11881" 9 3
"11882" 3 2
"11883" 7 3
"11885" 3 1
"11886" 4 2
"11890" 17 2
"11891" 10 2
"11892" 14 2
"11893" 3 2
"11900" 10 3
"11901" 24 5
"11902" 11 3
"11905" 86 2
"11906" 129 2
"11907" 12 3
"11908" 13 2
"11909" 19 2
"11910" 54 4
"11911" 19 4
"11912" 4 2
"11913" 12 3
"11914" 1 1
"11915" 2 1
"11916" 1 1
"11917" 1 1
"11918" 5 1
"11920" 1 1
"11921" 1 1
"11924" 27 5
"11925" 5 3
"11926" 1 1
"11928" 2 1
"11933" 20 2
"11934" 9 2
"11935" 18 2
"11943" 16 5
"11944" 5 2
"11945" 9 3
"11946" 42 3
"11947" 9 2
"11948" 56 3
"11949" 4 2
"11950" 11 2
"11951" 76 5
"11952" 96 5
"11953" 4 2
"11954" 5 2
"11956" 6 2
"11958" 2 2
"11959" 2 2
"11960" 3 2
"11962" 9 2
"11963" 7 2
"11966" 1 1
"11967" 5 2
"11969" 2 1
"11970" 2 1
"11974" 8 2
"11975" 16 2
"11976" 7 2
"11977" 1 1
"11984" 35 2
"11985" 2 1
"11986" 4 2
"11987" 18 2
"11988" 25 4
"11989" 59 3
"11990" 18 3
"11991" 3 2
"11992" 22 2
"11993" 115 4
"11994" 30 4
"11995" 15 3
"11996" 1 1
"11997" 9 2
"11998" 4 1
"11999" 1 1
"12003" 3 2
"12004" 3 2
"12005" 1 1
"12006" 2 1
"12007" 3 1
"12008" 6 5
"12010" 22 3
"12012" 4 4
"12015" 14 2
"12016" 15 2
"12017" 5 2
"12022" 1 1
"12024" 3 3
"12025" 12 4
"12026" 63 4
"12027" 123 4
"12028" 11 2
"12029" 9 3
"12030" 5 3
"12031" 91 2
"12032" 151 5
"12033" 9 5
"12034" 6 3
"12035" 23 3
"12036" 5 3
"12037" 4 3
"12039" 5 2
"12041" 2 1
"12042" 6 3
"12044" 4 2
"12045" 7 2
"12046" 3 1
"12047" 4 2
"12049" 9 3
"12050" 7 1
"12055" 11 3
"12056" 9 2
"12057" 8 2
"12063" 1 1
"12064" 8 4
"12065" 4 2
"12066" 11 3
"12067" 4 2
"12068" 8 3
"12069" 4 2
"12070" 24 4
"12071" 101 3
"12072" 7 3
"12073" 2 1
"12074" 10 2
"12075" 10 2
"12076" 21 3
"12077" 4 2
"12078" 7 2
"12080" 4 2
"12081" 4 2
"12083" 2 2
"12084" 2 2
"12086" 2 1
"12087" 1 1
"12088" 5 2
"12089" 3 1
"12094" 7 2
"12095" 22 2
"12096" 22 2
"12103" 6 4
"12104" 2 1
"12105" 33 4
"12106" 5 3
"12107" 3 2
"12108" 6 2
"12109" 7 2
"12110" 137 4
"12111" 39 4
"12112" 19 4
"12113" 5 2
"12114" 3 2
"12115" 17 3
"12116" 1 1
"12118" 8 2
"12119" 1 1
"12120" 1 1
"12122" 4 2
"12123" 1 1
"12124" 2 1
"12126" 1 1
"12128" 25 4
"12129" 20 6
"12133" 9 2
"12134" 3 2
"12135" 2 2
"12142" 1 1
"12143" 19 4
"12144" 15 4
"12145" 85 4
"12146" 25 4
"12147" 24 2
"12148" 29 2
"12149" 10 3
"12150" 165 5
"12151" 35 4
"12152" 27 3
"12153" 6 4
"12154" 20 4
"12155" 2 1
"12156" 11 3
"12157" 9 2
"12158" 5 2
"12160" 4 4
"12163" 6 2
"12164" 3 1
"12165" 8 2
"12168" 18 4
"12169" 9 3
"12170" 4 2
"12171" 1 1
"12174" 8 2
"12175" 10 2
"12176" 9 2
"12177" 3 2
"12183" 1 1
"12184" 3 1
"12185" 11 3
"12186" 4 3
"12187" 98 3
"12188" 8 2
"12189" 124 2
"12190" 207 4
"12191" 12 4
"12192" 12 4
"12193" 16 3
"12194" 2 1
"12196" 2 2
"12197" 7 1
"12199" 2 1
"12200" 1 1
"12201" 3 2
"12203" 4 1
"12204" 2 2
"12206" 7 2
"12207" 12 3
"12208" 10 3
"12209" 15 3
"12210" 1 1
"12211" 4 1
"12214" 10 2
"12215" 9 2
"12216" 9 2
"12217" 6 2
"12218" 4 2
"12219" 4 2
"12224" 6 3
"12225" 2 2
"12226" 25 3
"12227" 14 3
"12228" 3 1
"12229" 12 4
"12230" 7 3
"12231" 52 2
"12232" 37 4
"12233" 5 2
"12234" 34 3
"12235" 5 2
"12236" 2 2
"12237" 11 4
"12238" 2 2
"12239" 3 1
"12240" 1 1
"12242" 2 1
"12243" 7 2
"12244" 8 2
"12245" 5 3
"12246" 2 1
"12249" 18 6
"12250" 11 4
"12255" 11 2
"12256" 9 2
"12257" 9 2
"12258" 7 2
"12259" 2 2
"12260" 10 2
"12267" 6 4
"12268" 7 3
"12269" 6 3
"12270" 13 3
"12271" 7 3
"12273" 74 5
"12274" 10 2
"12275" 5 3
"12276" 2 2
"12277" 7 2
"12278" 2 1
"12279" 1 1
"12280" 12 2
"12281" 2 2
"12282" 3 3
"12283" 7 2
"12284" 2 1
"12285" 2 1
"12286" 8 2
"12287" 3 2
"12289" 3 2
"12290" 1 1
"12292" 8 3
"12293" 3 1
"12298" 13 2
"12299" 6 2
"12300" 11 2
"12301" 13 2
"12302" 8 2
"12303" 5 2
"12309" 3 2
"12310" 9 3
"12311" 11 3
"12312" 30 2
"12313" 9 2
"12314" 143 3
"12315" 14 3
"12316" 24 2
"12317" 46 5
"12318" 19 4
"12319" 8 2
"12320" 4 1
"12321" 3 2
"12322" 2 1
"12323" 5 2
"12324" 3 2
"12325" 2 1
"12327" 4 2
"12328" 1 1
"12330" 4 2
"12331" 5 2
"12332" 3 2
"12333" 8 3
"12334" 1 1
"12335" 21 5
"12336" 1 1
"12337" 1 1
"12338" 1 1
"12341" 13 2
"12342" 12 2
"12343" 11 2
"12344" 11 2
"12345" 6 2
"12346" 17 2
"12347" 1 1
"12353" 4 4
"12354" 11 4
"12355" 9 2
"12356" 165 5
"12357" 44 2
"12358" 12 3
"12359" 62 3
"12360" 41 2
"12361" 49 4
"12362" 12 5
"12363" 25 3
"12364" 32 3
"12365" 4 2
"12366" 8 3
"12368" 4 2
"12369" 3 2
"12370" 2 2
"12371" 8 2
"12373" 3 2
"12374" 3 1
"12375" 1 1
"12376" 3 2
"12377" 2 2
"12378" 14 4
"12379" 13 4
"12381" 4 1
"12383" 2 2
"12384" 13 2
"12385" 5 2
"12386" 3 1
"12387" 10 2
"12388" 12 2
"12389" 10 2
"12390" 5 1
"12395" 3 3
"12396" 13 4
"12397" 50 3
"12398" 80 3
"12399" 7 2
"12400" 10 3
"12401" 193 4
"12402" 182 3
"12403" 171 4
"12404" 114 6
"12405" 12 2
"12406" 8 4
"12407" 24 3
"12409" 22 3
"12410" 2 2
"12411" 10 2
"12412" 1 1
"12413" 2 1
"12414" 3 2
"12419" 2 1
"12420" 2 1
"12421" 2 2
"12422" 10 4
"12423" 5 2
"12426" 12 2
"12427" 15 2
"12428" 6 2
"12429" 6 2
"12430" 3 2
"12431" 6 2
"12432" 8 2
"12438" 8 3
"12439" 7 3
"12440" 12 3
"12441" 90 3
"12442" 9 3
"12443" 167 3
"12444" 158 4
"12445" 16 3
"12446" 7 3
"12447" 2 2
"12448" 5 3
"12449" 10 4
"12450" 6 2
"12451" 2 2
"12453" 3 2
"12455" 1 1
"12456" 1 1
"12457" 2 1
"12459" 3 2
"12461" 3 2
"12462" 5 1
"12463" 8 4
"12464" 13 3
"12465" 1 1
"12468" 10 2
"12469" 8 2
"12470" 8 2
"12471" 10 2
"12472" 8 2
"12473" 19 2
"12474" 2 1
"12481" 2 2
"12482" 16 3
"12483" 166 3
"12484" 7 2
"12485" 15 2
"12486" 241 3
"12487" 57 4
"12488" 273 4
"12489" 15 4
"12490" 15 5
"12492" 3 1
"12493" 2 2
"12494" 6 2
"12496" 1 1
"12497" 5 2
"12498" 2 1
"12501" 1 1
"12502" 3 1
"12503" 4 2
"12504" 15 2
"12505" 5 2
"12506" 22 5
"12507" 3 1
"12510" 6 2
"12511" 9 2
"12512" 2 2
"12513" 8 2
"12514" 6 2
"12515" 9 2
"12516" 2 1
"12520" 7 7
"12521" 5 3
"12522" 26 4
"12523" 29 4
"12524" 27 2
"12525" 33 3
"12527" 40 4
"12528" 339 3
"12529" 454 6
"12530" 60 3
"12531" 2 1
"12533" 10 3
"12535" 5 2
"12536" 1 1
