"NLists" "NSppDetec"
"9671" 55 9
"9672" 61 8
"9673" 57 10
"9674" 15 5
"9675" 37 4
"9676" 6 3
"9677" 21 3
"9678" 62 9
"9679" 8 3
"9680" 4 1
"9681" 2 1
"9682" 9 1
"9683" 4 1
"9684" 6 1
"9685" 8 2
"9686" 3 2
"9687" 2 1
"9688" 6 1
"9689" 15 2
"9690" 42 4
"9691" 36 3
"9692" 4 2
"9704" 33 10
"9705" 67 11
"9706" 30 4
"9707" 130 10
"9708" 83 13
"9709" 139 11
"9710" 41 7
"9711" 60 9
"9712" 12 4
"9713" 12 3
"9714" 33 4
"9715" 14 3
"9716" 14 3
"9717" 20 4
"9718" 8 1
"9719" 3 2
"9720" 9 2
"9721" 7 1
"9722" 8 2
"9723" 11 2
"9724" 10 2
"9725" 8 2
"9726" 12 2
"9727" 36 3
"9728" 16 3
"9741" 9 3
"9743" 54 12
"9744" 75 14
"9745" 5 2
"9746" 26 12
"9747" 47 8
"9748" 40 5
"9749" 59 8
"9750" 35 6
"9751" 16 3
"9752" 20 3
"9753" 8 1
"9754" 8 1
"9755" 2 1
"9756" 6 1
"9757" 9 1
"9758" 5 2
"9759" 13 2
"9760" 8 1
"9761" 10 3
"9762" 8 2
"9763" 15 2
"9764" 52 4
"9777" 31 7
"9778" 44 6
"9779" 4 2
"9780" 30 7
"9781" 9 2
"9782" 20 6
"9783" 17 4
"9784" 4 1
"9785" 5 1
"9786" 3 1
"9787" 16 2
"9788" 1 1
"9789" 16 1
"9790" 2 1
"9791" 7 2
"9792" 7 3
"9793" 17 2
"9794" 25 4
"9807" 68 9
"9808" 52 5
"9809" 41 4
"9810" 13 2
"9811" 8 2
"9812" 1 1
"9813" 3 1
"9814" 11 2
"9815" 1 1
"9816" 4 2
"9817" 4 1
"9818" 6 2
"9819" 4 1
"9820" 19 2
"9821" 13 2
"9822" 11 3
"9836" 38 7
"9837" 34 4
"9838" 15 3
"9839" 6 1
"9840" 6 2
"9842" 5 1
"9843" 14 1
"9844" 2 1
"9845" 6 1
"9846" 3 2
"9847" 6 2
"9848" 10 2
"9849" 26 4
"9850" 24 2
"9865" 4 2
"9866" 9 3
"9867" 12 3
"9868" 6 1
"9869" 6 1
"9870" 4 1
"9871" 6 1
"9873" 4 1
"9874" 7 1
"9875" 10 2
"9876" 14 3
"9877" 9 2
"9878" 19 3
"9879" 26 4
"9894" 63 4
"9895" 29 4
"9896" 6 2
"9897" 15 3
"9898" 13 1
"9899" 7 1
"9900" 7 1
"9901" 18 2
"9902" 2 1
"9903" 2 1
"9904" 7 1
"9905" 7 2
"9906" 6 1
"9907" 20 2
"9908" 30 3
"9909" 16 2
"9910" 5 2
"9923" 25 4
"9924" 16 3
"9925" 24 7
"9926" 5 2
"9927" 5 1
"9928" 9 2
"9929" 10 1
"9930" 4 1
"9931" 7 1
"9932" 4 1
"9933" 7 2
"9934" 9 2
"9935" 7 2
"9936" 23 2
"9937" 40 3
"9938" 15 3
"9939" 19 3
"9940" 19 3
"9941" 4 2
"9942" 2 1
"9954" 13 6
"9955" 19 5
"9956" 6 1
"9957" 14 3
"9958" 6 1
"9959" 3 1
"9960" 7 1
"9961" 8 1
"9962" 3 1
"9963" 8 1
"9964" 7 2
"9965" 7 2
"9966" 5 2
"9967" 17 2
"9968" 31 2
"9969" 9 2
"9970" 15 2
"9971" 20 3
"9972" 38 2
"9973" 1 1
"9982" 6 2
"9983" 15 3
"9984" 7 3
"9985" 11 2
"9986" 10 1
"9987" 9 1
"9988" 2 1
"9989" 5 1
"9990" 6 1
"9992" 3 2
"9993" 4 1
"9994" 14 2
"9995" 10 2
"9996" 14 2
"9997" 10 2
"9998" 7 2
"9999" 26 3
"10000" 26 3
"10008" 30 6
"10009" 33 4
"10010" 5 1
"10011" 6 1
"10012" 14 2
"10013" 3 1
"10014" 7 1
"10015" 7 1
"10016" 7 2
"10017" 3 1
"10018" 13 2
"10019" 12 3
"10020" 8 2
"10021" 13 3
"10022" 6 3
"10023" 6 2
"10024" 10 3
"10025" 14 4
"10026" 16 3
"10032" 7 3
"10033" 13 3
"10034" 4 1
"10035" 7 1
"10036" 4 1
"10037" 7 1
"10038" 4 1
"10039" 7 1
"10040" 3 1
"10041" 6 2
"10042" 4 2
"10043" 7 2
"10044" 1 1
"10045" 5 2
"10046" 2 1
"10047" 7 4
"10048" 5 3
"10049" 21 4
"10058" 41 7
"10059" 72 7
"10060" 4 1
"10061" 8 1
"10062" 5 1
"10063" 4 1
"10064" 2 1
"10065" 2 1
"10066" 6 2
"10067" 3 2
"10068" 2 1
"10069" 4 2
"10070" 6 2
"10071" 6 2
"10072" 9 4
"10073" 15 5
"10074" 12 4
"10075" 33 4
"10082" 44 7
"10083" 9 1
"10084" 2 1
"10085" 14 1
"10086" 12 1
"10087" 7 1
"10088" 5 2
"10089" 4 1
"10090" 4 1
"10091" 9 1
"10092" 5 2
"10093" 4 1
"10094" 4 2
"10095" 13 3
"10096" 4 4
"10097" 22 4
"10098" 34 3
"10107" 20 7
"10108" 12 2
"10109" 3 1
"10110" 9 1
"10111" 11 1
"10112" 8 1
"10113" 8 1
"10114" 2 1
"10116" 5 1
"10117" 12 2
"10118" 7 2
"10119" 15 4
"10120" 2 1
"10121" 5 5
"10122" 13 5
"10123" 34 4
"10131" 18 4
"10132" 18 2
"10133" 8 1
"10134" 16 1
"10135" 13 1
"10137" 2 1
"10138" 5 1
"10139" 1 1
"10140" 3 2
"10141" 14 4
"10142" 22 5
"10143" 10 4
"10144" 4 2
"10145" 13 5
"10146" 11 4
"10156" 42 5
"10157" 24 5
"10158" 7 2
"10159" 3 1
"10160" 7 1
"10161" 6 1
"10162" 9 1
"10163" 6 2
"10164" 2 2
"10165" 30 6
"10166" 21 3
"10167" 11 4
"10168" 9 3
"10169" 4 3
"10170" 17 3
"10171" 34 4
"10177" 5 2
"10178" 36 6
"10179" 13 2
"10180" 5 2
"10181" 5 1
"10182" 2 1
"10183" 9 1
"10184" 11 1
"10185" 5 1
"10186" 5 1
"10187" 10 2
"10188" 13 3
"10189" 10 3
"10190" 6 2
"10191" 45 5
"10192" 32 3
"10193" 8 3
"10200" 25 4
"10201" 10 3
"10202" 10 1
"10203" 4 1
"10204" 6 1
"10205" 6 1
"10206" 8 1
"10207" 9 2
"10208" 5 2
"10209" 31 4
"10210" 8 3
"10211" 2 1
"10212" 13 4
"10213" 10 4
"10214" 15 4
"10219" 6 1
"10222" 17 2
"10223" 10 1
"10224" 8 1
"10225" 4 1
"10226" 13 1
"10227" 4 3
"10228" 8 3
"10229" 32 4
"10230" 5 2
"10231" 8 2
"10232" 17 4
"10233" 3 2
"10234" 9 5
"10235" 11 3
"10236" 14 2
"10240" 6 1
"10241" 2 1
"10243" 16 4
"10244" 19 3
"10245" 36 7
"10246" 3 1
"10247" 11 1
"10248" 12 2
"10249" 11 5
"10250" 13 4
"10251" 10 3
"10252" 10 3
"10253" 10 3
"10254" 11 3
"10255" 3 3
"10256" 8 3
"10257" 9 3
"10266" 12 3
"10267" 7 1
"10268" 9 1
"10269" 4 1
"10270" 4 3
"10271" 11 4
"10272" 12 4
"10273" 7 2
"10274" 8 1
"10275" 10 4
"10276" 14 5
"10277" 4 3
"10278" 9 4
"10279" 3 2
"10280" 23 2
"10289" 38 4
"10290" 5 1
"10291" 5 2
"10292" 14 3
"10293" 12 3
"10294" 9 1
"10295" 10 2
"10296" 9 3
"10297" 8 3
"10298" 8 2
"10299" 10 2
"10300" 10 5
"10301" 9 3
"10302" 8 3
"10303" 8 3
"10305" 1 1
"10310" 49 3
"10311" 5 2
"10312" 17 7
"10313" 14 7
"10314" 9 2
"10315" 5 1
"10316" 2 1
"10317" 13 4
"10318" 15 2
"10319" 10 1
"10320" 6 2
"10321" 8 5
"10322" 5 3
"10323" 25 5
"10326" 2 1
"10331" 8 1
"10332" 34 5
"10333" 26 6
"10334" 20 6
"10335" 12 2
"10336" 6 3
"10337" 9 3
"10338" 9 2
"10339" 13 5
"10340" 16 4
"10341" 5 2
"10342" 8 3
"10343" 7 5
"10344" 5 4
"10345" 29 4
"10354" 1 1
"10355" 53 4
"10356" 30 9
"10357" 10 4
"10358" 7 3
"10359" 16 3
"10360" 6 2
"10361" 8 2
"10362" 5 2
"10363" 8 2
"10364" 4 2
"10365" 10 4
"10366" 10 2
"10367" 19 3
"10368" 3 2
"10370" 5 1
"10376" 26 3
"10377" 25 8
"10378" 9 4
"10379" 8 4
"10380" 13 5
"10381" 10 3
"10382" 7 2
"10383" 5 2
"10384" 10 2
"10385" 5 1
"10386" 3 2
"10387" 6 3
"10388" 3 2
"10389" 13 3
"10399" 19 7
"10400" 21 4
"10401" 12 2
"10402" 12 5
"10403" 20 5
"10404" 4 1
"10405" 2 2
"10406" 4 1
"10407" 2 1
"10408" 9 2
"10409" 1 1
"10410" 13 4
"10411" 12 5
"10412" 7 4
"10420" 14 4
"10421" 10 4
"10422" 3 2
"10423" 12 6
"10424" 69 4
"10425" 3 1
"10426" 15 3
"10427" 14 2
"10428" 19 3
"10429" 2 1
"10430" 6 3
"10431" 12 3
"10432" 8 5
"10435" 1 1
"10442" 14 3
"10443" 34 6
"10444" 12 4
"10445" 19 4
"10446" 12 5
"10447" 3 2
"10448" 8 2
"10449" 1 1
"10450" 6 1
"10451" 8 2
"10452" 8 4
"10453" 15 4
"10454" 13 5
"10462" 25 5
"10463" 44 6
"10464" 13 2
"10465" 12 3
"10466" 4 2
"10467" 19 5
"10468" 7 2
"10469" 9 3
"10470" 11 3
"10471" 12 2
"10472" 13 4
"10473" 4 3
"10474" 10 2
"10482" 8 3
"10483" 29 5
"10484" 13 5
"10485" 15 6
"10486" 15 7
"10487" 3 2
"10488" 4 1
"10489" 12 4
"10490" 5 2
"10491" 17 4
"10492" 14 4
"10493" 12 6
"10500" 16 4
"10501" 22 5
"10502" 20 4
"10503" 8 3
"10504" 7 2
"10505" 10 2
"10506" 4 1
"10507" 10 1
"10508" 5 2
"10509" 8 6
"10510" 8 4
"10511" 10 4
"10513" 1 1
"10519" 23 7
"10520" 18 3
"10521" 16 3
"10522" 12 3
"10523" 12 4
"10524" 11 3
"10525" 10 3
"10526" 12 4
"10527" 12 3
"10528" 8 4
"10529" 9 4
"10530" 6 3
"10539" 12 6
"10540" 11 3
"10541" 11 2
"10542" 28 4
"10543" 8 4
"10544" 9 2
"10545" 15 6
"10546" 8 3
"10547" 10 3
"10548" 17 4
"10549" 17 5
"10557" 27 7
"10558" 9 4
"10559" 9 2
"10560" 25 4
"10561" 14 3
"10562" 14 4
"10563" 36 5
"10564" 7 2
"10565" 16 3
"10566" 10 4
"10567" 15 5
"10568" 31 3
"10577" 39 7
"10578" 24 1
"10579" 20 4
"10580" 32 5
"10581" 7 5
"10582" 13 6
"10583" 11 4
"10584" 12 3
"10585" 39 8
"10586" 43 5
"10587" 11 5
"10588" 24 2
"10596" 21 6
"10597" 30 3
"10598" 19 5
"10599" 27 3
"10601" 15 4
"10602" 8 5
"10603" 68 7
"10604" 60 4
"10605" 9 3
"10606" 26 8
"10613" 2 1
"10614" 8 4
"10615" 20 5
"10616" 19 2
"10617" 57 3
"10618" 13 4
"10619" 6 4
"10620" 12 4
"10621" 33 5
"10622" 19 5
"10623" 13 5
"10624" 24 4
"10626" 1 1
"10636" 35 8
"10637" 23 5
"10638" 5 2
"10639" 14 4
"10640" 9 4
"10641" 29 8
"10642" 7 3
"10643" 15 5
"10644" 10 5
"10645" 13 5
"10646" 15 3
"10647" 26 2
"10648" 6 2
"10650" 1 1
"10658" 38 7
"10659" 21 5
"10660" 17 2
"10662" 19 5
"10663" 21 6
"10664" 10 5
"10665" 299 6
"10666" 18 4
"10667" 37 7
"10668" 19 4
"10669" 4 2
"10670" 6 2
"10679" 1 1
"10680" 8 4
"10681" 8 4
"10682" 8 5
"10683" 26 4
"10684" 20 5
"10685" 6 4
"10686" 16 6
"10687" 27 4
"10688" 9 5
"10689" 38 2
"10690" 3 1
"10691" 4 2
"10698" 4 3
"10699" 11 5
"10700" 8 5
"10701" 13 5
"10702" 10 2
"10703" 13 4
"10704" 20 6
"10705" 8 3
"10706" 28 7
"10707" 10 5
"10708" 21 4
"10709" 16 2
"10717" 44 6
"10718" 4 3
"10719" 21 7
"10720" 13 4
"10721" 9 4
"10722" 9 2
"10723" 189 3
"10724" 33 9
"10725" 21 6
"10726" 22 5
"10727" 4 4
"10728" 2 1
"10734" 38 7
"10735" 13 4
"10736" 17 3
"10737" 15 5
"10738" 27 7
"10739" 335 5
"10740" 12 4
"10741" 203 5
"10742" 13 6
"10743" 8 2
"10744" 3 2
"10745" 1 1
"10753" 63 8
"10754" 5 3
"10755" 10 5
"10756" 12 4
"10757" 6 4
"10758" 45 2
"10759" 1868 7
"10760" 16 4
"10761" 13 5
"10762" 21 2
"10763" 7 2
"10770" 16 7
"10771" 12 5
"10772" 11 6
"10773" 11 3
"10774" 6 2
"10775" 175 3
"10776" 11 4
"10777" 68 5
"10778" 8 2
"10779" 3 1
"10787" 26 9
"10788" 7 3
"10789" 13 5
"10790" 10 3
"10791" 5 2
"10792" 70 3
"10793" 21 5
"10794" 7 2
"10795" 31 3
"10796" 12 3
"10809" 6 3
"10810" 16 7
"10811" 144 4
"10812" 11 2
"10813" 19018 3
"10814" 13 4
"10815" 9 3
"10816" 12 3
"10817" 28 3
"10818" 6 2
"10830" 21 9
"10831" 8 5
"10832" 151 3
"10833" 79 1
"10834" 7 2
"10835" 4 1
"10836" 16 5
"10837" 19 4
"10838" 17 2
"10839" 22 3
"10840" 5 2
"10849" 16 5
"10850" 7 2
"10851" 33 3
"10852" 13 2
"10853" 5 3
"10854" 11 4
"10855" 4 1
"10856" 11 4
"10857" 5 2
"10858" 5 1
"10869" 12 3
"10870" 134 3
"10871" 4 2
"10872" 18 3
"10873" 14 4
"10874" 19 6
"10875" 7 2
"10876" 7 2
"10877" 5 4
"10878" 16 4
"10879" 10 2
"10893" 64 8
"10894" 8 5
"10895" 9 4
"10896" 6 3
"10897" 14 5
"10898" 6 1
"10899" 3 1
"10900" 10 4
"10901" 5 3
"10902" 7 3
"10905" 1 1
"10916" 15 2
"10917" 7 3
"10918" 3 3
"10919" 12 4
"10920" 5 2
"10921" 6 3
"10922" 15 2
"10923" 5 3
"10924" 9 4
"10925" 13 2
"10939" 11 4
"10940" 18 6
"10941" 185 4
"10942" 9 3
"10943" 11 2
"10944" 12 2
"10945" 3 1
"10946" 23 4
"10947" 8 4
"10948" 13 3
"10964" 30 11
"10965" 14 4
"10966" 5 2
"10967" 20 6
"10968" 4 2
"10969" 5 2
"10970" 9 3
"10971" 8 4
"10973" 9 2
"10976" 5 1
"10978" 10 1
"10989" 10 3
"10990" 14 5
"10991" 9 2
"10992" 2 1
"10993" 6 1
"10994" 6 2
"10995" 12 3
"10996" 2 1
"10997" 10 2
"11001" 10 1
"11002" 2 1
"11003" 4 1
"11004" 10 2
"11005" 8 1
"11014" 10 4
"11015" 19 4
"11016" 6 3
"11017" 5 1
"11018" 5 2
"11019" 11 3
"11020" 14 3
"11021" 1 1
"11022" 1 1
"11023" 7 3
"11027" 2 1
"11028" 9 2
"11030" 10 2
"11031" 31 1
"11042" 15 6
"11043" 11 4
"11044" 13 2
"11045" 9 1
"11046" 3 1
"11047" 8 4
"11048" 5 2
"11049" 7 1
"11050" 12 3
"11054" 3 1
"11055" 4 2
"11056" 7 1
"11057" 2 1
"11058" 13 2
"11059" 1 1
"11061" 8 1
"11069" 6 4
"11070" 2 2
"11071" 7 1
"11072" 12 1
"11073" 6 2
"11074" 2 2
"11075" 7 3
"11076" 9 3
"11077" 4 2
"11083" 12 1
"11084" 2 2
"11085" 1 1
"11086" 15 2
"11087" 15 2
"11088" 12 2
"11089" 8 2
"11095" 1 1
"11099" 8 5
"11100" 10 4
"11101" 5 1
"11102" 3 2
"11103" 7 4
"11104" 5 4
"11105" 9 3
"11106" 6 1
"11107" 2 2
"11108" 2 2
"11111" 6 3
"11112" 11 1
"11113" 7 2
"11114" 11 2
"11115" 19 4
"11116" 7 2
"11117" 23 1
"11118" 13 3
"11119" 1 1
"11128" 11 3
"11129" 15 4
"11130" 4 2
"11131" 2 1
"11132" 6 2
"11133" 4 3
"11134" 2 2
"11135" 10 3
"11136" 6 4
"11142" 11 1
"11143" 17 2
"11144" 3 2
"11145" 7 2
"11146" 18 3
"11147" 13 2
"11148" 43 2
"11149" 23 2
"11151" 5 2
"11159" 6 4
"11160" 8 2
"11161" 2 1
"11162" 12 3
"11163" 9 3
"11164" 15 2
"11165" 7 3
"11166" 11 3
"11167" 17 2
"11170" 1 1
"11171" 10 3
"11172" 15 3
"11173" 5 2
"11174" 11 2
"11175" 7 3
"11176" 5 1
"11177" 19 2
"11178" 21 3
"11179" 12 2
"11180" 31 3
"11181" 3 1
"11186" 1 1
"11188" 4 3
"11189" 7 1
"11190" 12 2
"11191" 5 1
"11192" 3 2
"11193" 5 5
"11194" 11 4
"11195" 6 2
"11196" 2 1
"11197" 1 1
"11199" 1 1
"11200" 19 2
"11201" 18 2
"11202" 25 2
"11203" 8 3
"11204" 4 1
"11205" 8 3
"11206" 4 2
"11207" 15 2
"11208" 23 2
"11209" 12 1
"11210" 22 2
"11211" 3 1
"11215" 1 1
"11219" 14 3
"11220" 9 3
"11221" 3 1
"11222" 7 1
"11223" 8 2
"11224" 15 8
"11225" 12 5
"11226" 4 2
"11227" 6 3
"11231" 12 3
"11232" 20 3
"11233" 12 2
"11234" 14 3
"11235" 3 2
"11236" 4 2
"11237" 9 3
"11238" 15 2
"11239" 17 2
"11240" 23 2
"11241" 31 2
"11242" 2 2
"11247" 1 1
"11252" 19 4
"11253" 4 2
"11254" 3 2
"11255" 3 1
"11257" 12 6
"11258" 21 8
"11259" 9 4
"11260" 4 2
"11264" 24 2
"11265" 20 2
"11266" 21 2
"11267" 5 2
"11268" 9 2
"11269" 8 2
"11270" 2 1
"11271" 7 2
"11272" 7 2
"11273" 8 2
"11274" 19 2
"11275" 16 2
"11277" 1 1
"11280" 2 2
"11283" 1 1
"11285" 2 1
"11286" 4 1
"11287" 1 1
"11288" 10 2
"11289" 6 2
"11290" 21 7
"11291" 13 4
"11292" 9 3
"11293" 6 3
"11297" 15 2
"11298" 23 2
"11299" 6 2
"11300" 7 2
"11301" 15 4
"11302" 11 2
"11303" 15 2
"11304" 12 2
"11305" 14 2
"11306" 11 3
"11307" 14 1
"11308" 23 1
"11309" 2 1
"11314" 3 1
"11321" 5 3
"11322" 3 1
"11323" 2 1
"11324" 14 3
"11325" 10 3
"11326" 31 10
"11327" 12 9
"11328" 12 3
"11332" 10 3
"11333" 11 2
"11334" 16 2
"11335" 15 3
"11336" 17 3
"11337" 10 2
"11338" 14 2
"11339" 24 2
"11340" 23 3
"11341" 13 2
"11342" 3 2
"11343" 22 1
"11344" 23 1
"11355" 10 2
"11356" 8 2
"11357" 5 1
"11358" 3 2
"11359" 6 1
"11360" 12 2
"11361" 25 8
"11362" 9 3
"11363" 7 3
"11367" 13 1
"11368" 12 2
"11369" 14 2
"11370" 23 3
"11371" 13 3
"11372" 12 2
"11373" 22 2
"11374" 15 2
"11375" 44 2
"11376" 4 3
"11377" 2 1
"11378" 17 2
"11379" 2 1
"11383" 1 1
"11384" 3 1
"11391" 2 2
"11392" 5 2
"11393" 4 1
"11394" 9 1
"11395" 11 3
"11396" 17 4
"11397" 7 5
"11398" 11 3
"11400" 1 1
"11403" 2 1
"11404" 16 3
"11405" 19 3
"11406" 22 3
"11407" 21 2
"11408" 11 2
"11409" 20 3
"11410" 8 2
"11411" 6 2
"11412" 5 2
"11413" 12 2
"11414" 12 1
"11418" 1 1
"11419" 4 1
"11420" 3 1
"11425" 3 1
"11426" 22 6
"11427" 6 3
"11428" 9 3
"11429" 3 2
"11430" 2 1
"11431" 4 2
"11432" 18 4
"11433" 9 2
"11434" 2 1
"11436" 1 1
"11439" 12 3
"11440" 22 2
"11441" 20 3
"11442" 12 2
"11443" 18 2
"11444" 9 2
"11445" 16 3
"11446" 19 2
"11447" 7 2
"11448" 5 2
"11449" 10 2
"11450" 8 2
"11455" 1 1
"11456" 2 1
"11463" 5 1
"11464" 11 1
"11465" 3 3
"11466" 7 4
"11467" 18 3
"11468" 6 5
"11469" 9 3
"11470" 7 1
"11472" 1 1
"11473" 5 1
"11475" 5 2
"11476" 10 2
"11477" 25 3
"11478" 10 2
"11479" 14 2
"11480" 10 2
"11481" 14 2
"11482" 10 2
"11483" 9 2
"11484" 7 2
"11485" 6 2
"11486" 26 2
"11487" 7 1
"11492" 7 2
"11500" 4 3
"11501" 2 1
"11502" 13 1
"11503" 8 2
"11504" 3 2
"11505" 12 3
"11506" 18 3
"11507" 4 1
"11510" 1 1
"11511" 9 2
"11512" 11 4
"11513" 8 2
"11514" 20 2
"11515" 26 2
"11516" 14 3
"11517" 9 2
"11518" 8 2
"11519" 9 2
"11520" 3 1
"11521" 13 2
"11522" 11 3
"11523" 6 2
"11524" 4 1
"11529" 1 1
"11538" 10 3
"11539" 7 1
"11540" 2 1
"11541" 1 1
"11542" 8 2
"11543" 8 3
"11547" 2 1
"11548" 3 1
"11549" 16 3
"11550" 15 4
"11551" 17 3
"11552" 19 2
"11553" 15 3
"11554" 9 3
"11555" 10 2
"11556" 18 2
"11557" 7 2
"11558" 7 1
"11559" 27 2
"11560" 3 1
"11561" 15 2
"11562" 9 1
"11572" 1 1
"11577" 32 7
"11578" 5 2
"11579" 8 2
"11580" 4 2
"11581" 26 4
"11582" 5 2
"11583" 8 3
"11584" 1 1
"11587" 2 1
"11588" 5 2
"11589" 25 4
"11590" 22 3
"11591" 20 3
"11592" 18 3
"11593" 9 2
"11594" 16 2
"11595" 11 2
"11596" 18 1
"11597" 13 2
"11598" 20 2
"11599" 2 1
"11600" 5 1
"11601" 9 2
"11602" 6 1
"11607" 1 1
"11616" 4 1
"11617" 20 2
"11618" 5 1
"11619" 8 3
"11620" 17 4
"11621" 3 2
"11625" 1 1
"11626" 13 3
"11627" 27 2
"11628" 13 2
"11629" 20 2
"11630" 10 2
"11631" 15 3
"11632" 10 3
"11633" 17 2
"11634" 13 2
"11635" 15 3
"11636" 18 3
"11637" 13 2
"11638" 7 1
"11639" 7 2
"11640" 6 2
"11641" 2 2
"11645" 4 1
"11654" 52 4
"11655" 2 1
"11656" 9 1
"11657" 43 2
"11658" 19 3
"11659" 1 1
"11660" 15 3
"11664" 12 3
"11665" 16 2
"11666" 16 1
"11667" 18 2
"11668" 11 2
"11669" 16 3
"11670" 14 3
"11671" 20 3
"11672" 8 1
"11673" 9 3
"11674" 22 2
"11675" 5 1
"11676" 9 3
"11677" 3 2
"11678" 2 2
"11679" 1 1
"11682" 2 1
"11683" 2 1
"11694" 38 1
"11695" 6 2
"11696" 79 1
"11697" 7 2
"11698" 5 1
"11700" 4 1
"11701" 1 1
"11703" 2 1
"11704" 10 2
"11705" 24 2
"11706" 41 3
"11707" 17 2
"11708" 12 3
"11709" 11 2
"11710" 16 2
"11711" 13 2
"11712" 16 2
"11713" 10 3
"11714" 14 2
"11715" 6 2
"11716" 4 1
"11718" 13 3
"11719" 1 1
"11733" 41 2
"11734" 3 1
"11735" 7 1
"11736" 1 1
"11737" 3 2
"11738" 7 2
"11739" 10 2
"11740" 12 2
"11741" 4 2
"11742" 7 3
"11743" 17 4
"11744" 22 3
"11745" 35 2
"11746" 16 1
"11747" 12 1
"11748" 12 3
"11749" 16 3
"11750" 14 2
"11751" 17 3
"11752" 16 2
"11753" 15 3
"11754" 7 2
"11755" 9 2
"11756" 2 1
"11757" 6 2
"11758" 6 1
"11765" 1 1
"11775" 6 2
"11777" 10 1
"11778" 3 2
"11779" 9 1
"11780" 3 3
"11781" 10 3
"11782" 35 3
"11783" 10 2
"11784" 17 4
"11785" 14 2
"11786" 22 1
"11787" 19 3
"11788" 15 2
"11789" 17 3
"11790" 12 3
"11791" 14 3
"11792" 23 2
"11793" 3 2
"11794" 6 1
"11795" 7 2
"11796" 4 2
"11797" 3 2
"11798" 7 2
"11800" 2 1
"11816" 8 1
"11817" 1 1
"11818" 12 1
"11819" 47 2
"11820" 3 2
"11821" 4 1
"11822" 2 1
"11823" 12 3
"11824" 5 2
"11825" 23 3
"11826" 17 2
"11827" 23 3
"11828" 27 2
"11829" 28 3
"11830" 14 2
"11831" 8 3
"11832" 14 3
"11833" 15 2
"11834" 21 3
"11835" 14 3
"11836" 12 3
"11837" 6 1
"11838" 2 1
"11839" 14 2
"11840" 19 2
"11841" 11 1
"11849" 1 1
"11858" 13 3
"11859" 56 2
"11860" 11 1
"11861" 7 2
"11862" 14 4
"11863" 5 2
"11864" 10 2
"11865" 20 3
"11866" 12 3
"11867" 13 2
"11868" 23 3
"11869" 32 2
"11870" 41 2
"11871" 19 2
"11872" 20 3
"11873" 15 3
"11874" 12 2
"11875" 11 2
"11876" 15 2
"11877" 11 3
"11878" 10 2
"11879" 9 2
"11880" 2 1
"11881" 10 2
"11882" 4 2
"11883" 5 2
"11891" 2 1
"11900" 2 1
"11901" 52 2
"11902" 12 3
"11905" 8 1
"11906" 1 1
"11907" 14 1
"11908" 10 2
"11909" 19 2
"11910" 24 2
"11911" 24 2
"11912" 30 2
"11913" 17 3
"11914" 10 1
"11915" 8 2
"11916" 5 2
"11917" 14 2
"11918" 16 3
"11919" 5 2
"11920" 11 2
"11921" 10 2
"11923" 6 2
"11924" 15 1
"11925" 2 1
"11933" 1 1
"11943" 70 1
"11944" 10 1
"11945" 5 1
"11946" 4 2
"11947" 6 2
"11948" 3 2
"11949" 3 2
"11950" 13 4
"11951" 8 2
"11952" 37 3
"11953" 20 2
"11954" 22 3
"11955" 27 3
"11956" 11 3
"11957" 20 2
"11958" 9 2
"11959" 16 3
"11960" 21 3
"11961" 13 2
"11962" 12 3
"11963" 11 3
"11964" 1 1
"11965" 7 2
"11966" 4 2
"11968" 2 1
"11976" 1 1
"11984" 14 3
"11985" 2 1
"11986" 5 1
"11987" 9 1
"11988" 2 1
"11989" 3 3
"11990" 15 2
"11991" 1 1
"11992" 14 2
"11993" 28 3
"11994" 29 2
"11995" 12 3
"11996" 27 2
"11997" 22 2
"11998" 14 2
"11999" 23 2
"12000" 14 2
"12001" 22 2
"12002" 15 3
"12003" 11 3
"12004" 11 2
"12005" 9 2
"12006" 4 1
"12007" 7 2
"12008" 3 1
"12009" 1 1
"12010" 10 1
"12016" 5 1
"12017" 1 1
"12024" 5 2
"12025" 77 1
"12026" 3 1
"12027" 11 3
"12028" 6 1
"12029" 4 3
"12030" 4 2
"12031" 9 2
"12032" 23 3
"12033" 36 3
"12034" 33 2
"12035" 13 2
"12036" 19 3
"12037" 18 2
"12038" 18 1
"12039" 33 2
"12040" 15 2
"12041" 11 3
"12042" 16 3
"12043" 4 1
"12044" 19 3
"12045" 12 2
"12046" 9 2
"12047" 3 2
"12048" 2 2
"12049" 3 2
"12050" 4 1
"12056" 3 1
"12063" 7 4
"12064" 10 1
"12065" 5 1
"12066" 7 1
"12067" 7 2
"12068" 7 2
"12069" 2 1
"12070" 9 3
"12071" 19 2
"12072" 23 3
"12073" 40 2
"12074" 32 3
"12075" 15 3
"12076" 19 3
"12077" 45 2
"12078" 19 2
"12079" 15 2
"12080" 23 3
"12081" 16 3
"12082" 4 1
"12083" 20 3
"12084" 6 2
"12085" 4 1
"12086" 6 2
"12087" 3 2
"12088" 4 2
"12089" 2 1
"12094" 1 1
"12095" 3 1
"12096" 6 1
"12103" 4 2
"12105" 33 1
"12106" 3 1
"12107" 2 2
"12108" 1 1
"12109" 9 3
"12110" 17 3
"12111" 17 2
"12112" 24 1
"12113" 28 1
"12114" 22 3
"12115" 14 2
"12116" 6 1
"12117" 14 2
"12118" 20 2
"12119" 14 2
