"NLists" "NSppDetec"
"13655" 2 2
"13660" 2 1
"13701" 2 1
"13706" 1 1
"13797" 1 1
"13803" 1 1
"13804" 1 1
"13845" 2 1
"13846" 1 1
"13851" 1 1
"13852" 1 1
"13862" 908 2
"13887" 1 1
"13891" 1 1
"13895" 1 1
"13896" 1 1
"13939" 1 1
"13940" 3 1
"13976" 1 1
"13986" 1 1
"14023" 3 2
"14117" 1 1
"14119" 3 2
"14125" 1 1
"14126" 1 1
"14169" 1 1
"14179" 1 1
"14219" 1 1
"14220" 1 1
"14270" 1 1
"14271" 1 1
"14272" 1 1
"14322" 1 1
"14551" 1 1
"14605" 1 1
"14698" 643 2
"14885" 449 1
"15114" 1 1
"15229" 2 1
"15647" 1 1
"15707" 1 1
"15763" 251 1
"15918" 1 1
"15919" 1 1
"16091" 1 1
"16152" 26 1
"16259" 1 1
"16791" 1 1
"18233" 1 1
"18692" 49 2
"19543" 0 0
"19598" 3 1
"19599" 0 0
"19710" 1 1
"19768" 0 0
"19769" 2 1
"19770" 3 1
"19901" 0 0
"19903" 6 1
"19968" 3 1
"20033" 1 1
"20035" 1 1
"20098" 0 0
"20099" 23 1
"20161" 7 1
"20162" 2 2
"20226" 3 1
"20286" 0 0
"20350" 0 0
"21687" 4 4
"21962" 1 1
"22121" 1 1
"23536" 1 1
"23538" 1 1
"24359" 1 1
"26385" 10 2
"26488" 31 1
"26557" 8 2
"26627" 8 2
"27743" 4 1
