"NLists" "NSppDetec"
"11677" 3 3
"11678" 20 5
"11679" 110 6
"11680" 7 4
"11681" 9 3
"11682" 2 2
"11683" 13 2
"11684" 11 2
"11685" 1 1
"11694" 1 1
"11695" 3 2
"11696" 33 3
"11697" 10 5
"11699" 8 1
"11700" 1 1
"11701" 3 3
"11704" 6 4
"11705" 2 2
"11706" 29 3
"11707" 1 1
"11708" 1 1
"11709" 3 2
"11714" 5 4
"11715" 12 4
"11716" 7 4
"11718" 8 4
"11719" 59 5
"11722" 13 3
"11723" 6 2
"11724" 8 2
"11725" 11 2
"11735" 3 2
"11737" 401 3
"11738" 3 2
"11740" 3 2
"11741" 2 2
"11743" 2 2
"11744" 31 3
"11745" 1 1
"11748" 4 3
"11750" 2 2
"11751" 2 2
"11753" 2 2
"11755" 5 3
"11757" 6 4
"11758" 116 5
"11759" 106 6
"11763" 7 2
"11764" 6 2
"11765" 8 2
"11766" 9 2
"11775" 1 1
"11777" 35 4
"11778" 1 1
"11779" 5 3
"11780" 1 1
"11781" 2 2
"11782" 2 2
"11784" 5 3
"11785" 31 4
"11786" 46 4
"11787" 3 3
"11788" 4 3
"11789" 1 1
"11790" 3 2
"11791" 4 3
"11792" 1 1
"11794" 4 4
"11795" 11 4
"11797" 2 2
"11799" 3 3
"11800" 91 6
"11801" 9 4
"11802" 119 7
"11803" 4 4
"11806" 8 3
"11807" 6 2
"11808" 5 2
"11809" 1 1
"11816" 2 2
"11818" 1 1
"11819" 11 3
"11820" 2 2
"11821" 2 1
"11823" 5 3
"11824" 3 2
"11825" 7 3
"11826" 3 2
"11828" 1 1
"11829" 3 3
"11830" 1 1
"11831" 1 1
"11832" 5 3
"11833" 1 1
"11834" 2 2
"11835" 3 3
"11836" 1 1
"11837" 3 3
"11838" 3 3
"11839" 6 4
"11840" 73 5
"11841" 76 5
"11842" 40 5
"11843" 36 6
"11844" 97 7
"11846" 5 2
"11847" 10 2
"11848" 10 2
"11849" 8 2
"11860" 4 2
"11861" 1 1
"11862" 7 3
"11864" 1 1
"11865" 6 4
"11866" 3 3
"11867" 3 2
"11868" 238 3
"11869" 135 4
"11870" 13 4
"11871" 4 3
"11872" 1 1
"11874" 3 3
"11877" 8 4
"11879" 3 2
"11880" 3 3
"11881" 31 5
"11882" 3 3
"11883" 70 5
"11884" 4 2
"11885" 69 7
"11886" 82 6
"11887" 7 4
"11890" 12 3
"11891" 5 2
"11892" 6 2
"11893" 6 1
"11902" 2 2
"11905" 2 2
"11907" 1 1
"11909" 4 2
"11910" 7 3
"11911" 61 4
"11912" 118 3
"11913" 3 2
"11916" 1 1
"11917" 2 2
"11918" 6 4
"11920" 3 3
"11921" 2 2
"11924" 98 5
"11925" 3 3
"11928" 89 6
"11929" 35 6
"11932" 2 2
"11933" 7 2
"11934" 8 3
"11935" 11 2
"11943" 2 2
"11945" 5 3
"11948" 41 3
"11950" 3 3
"11951" 24 3
"11952" 58 3
"11953" 12 2
"11954" 2 2
"11957" 1 1
"11958" 3 2
"11959" 2 1
"11960" 3 2
"11962" 4 1
"11963" 1 1
"11964" 3 3
"11966" 12 5
"11967" 8 5
"11969" 11 5
"11970" 98 7
"11971" 86 6
"11974" 6 2
"11975" 10 2
"11976" 5 2
"11977" 3 1
"11987" 37 3
"11988" 2 1
"11989" 199 3
"11990" 2 2
"11992" 2 2
"11993" 55 3
"11994" 25 3
"11995" 398 5
"11996" 3 3
"11997" 3 2
"11998" 3 3
"11999" 2 2
"12001" 1 1
"12002" 3 2
"12003" 4 3
"12005" 3 3
"12007" 3 3
"12008" 36 5
"12009" 18 4
"12010" 133 5
"12011" 5 3
"12012" 76 6
"12015" 17 2
"12016" 2 2
"12017" 5 3
"12026" 49 2
"12027" 12 3
"12028" 6 3
"12030" 3 3
"12031" 10 4
"12032" 71 2
"12033" 4 4
"12034" 4 4
"12035" 4 3
"12036" 3 3
"12037" 1 1
"12040" 2 2
"12041" 5 4
"12042" 5 3
"12044" 2 1
"12045" 2 1
"12048" 6 3
"12049" 46 5
"12050" 86 5
"12051" 21 5
"12052" 21 6
"12055" 3 2
"12056" 5 2
"12057" 6 2
"12064" 4 3
"12065" 6 3
"12066" 4 3
"12067" 5 4
"12070" 13 3
"12071" 11 3
"12072" 273 5
"12074" 4 3
"12075" 13 3
"12076" 3 2
"12077" 1 1
"12080" 3 2
"12081" 5 2
"12083" 5 3
"12087" 8 3
"12088" 14 4
"12089" 81 6
"12090" 7 4
"12092" 44 6
"12094" 7 2
"12095" 6 2
"12096" 19 2
"12097" 1 1
"12105" 27 2
"12106" 1 1
"12110" 16 4
"12111" 57 4
"12112" 432 5
"12113" 42 3
"12114" 154 3
"12115" 12 2
"12116" 1 1
"12117" 104 4
"12118" 70 5
"12119" 1 1
"12120" 3 3
"12122" 3 2
"12123" 6 5
"12124" 1 1
"12126" 3 3
"12127" 6 4
"12128" 113 5
"12129" 158 5
"12130" 5 2
"12131" 30 6
"12132" 63 6
"12133" 4 2
"12134" 2 2
"12135" 2 2
"12136" 1 1
"12144" 2 1
"12145" 124 4
"12146" 2 2
"12147" 1 1
"12149" 1 1
"12150" 31 3
"12151" 23 2
"12152" 118 4
"12153" 12 3
"12154" 13 3
"12156" 13 4
"12158" 1 1
"12159" 2 1
"12160" 7 5
"12161" 7 4
"12162" 2 2
"12163" 1 1
"12165" 5 3
"12167" 5 4
"12168" 76 6
"12169" 85 6
"12170" 56 6
"12171" 105 6
"12174" 4 2
"12175" 5 2
"12176" 5 2
"12177" 4 2
"12183" 1 1
"12184" 1 1
"12185" 15 3
"12186" 3 3
"12187" 7 1
"12189" 2 2
"12190" 49 4
"12191" 33 4
"12192" 433 3
"12196" 1 1
"12197" 1 1
"12199" 2 2
"12202" 4 4
"12204" 3 2
"12206" 1 1
"12208" 4 3
"12209" 57 5
"12211" 88 7
"12212" 40 6
"12214" 5 2
"12215" 8 2
"12216" 5 2
"12217" 6 2
"12218" 1 1
"12219" 4 2
"12224" 4 2
"12225" 5 3
"12227" 3 3
"12229" 4 4
"12231" 22 3
"12232" 7 2
"12233" 3 3
"12234" 15 3
"12235" 3 2
"12236" 7 4
"12237" 87 4
"12239" 2 2
"12240" 2 1
"12241" 5 4
"12243" 3 3
"12245" 3 3
"12246" 1 1
"12249" 58 5
"12250" 85 5
"12253" 5 4
"12255" 7 2
"12256" 6 2
"12257" 4 2
"12258" 4 2
"12259" 2 2
"12260" 8 2
"12267" 4 2
"12268" 1 1
"12269" 1 1
"12270" 3 2
"12271" 6 3
"12273" 21 3
"12274" 23 3
"12275" 7 5
"12277" 311 5
"12278" 13 2
"12279" 4 3
"12280" 184 4
"12281" 3 2
"12282" 6 4
"12283" 8 3
"12286" 4 2
"12287" 7 5
"12289" 4 4
"12290" 3 2
"12292" 100 5
"12293" 48 5
"12294" 26 4
"12298" 8 3
"12299" 4 2
"12300" 10 2
"12301" 7 3
"12302" 7 2
"12303" 3 3
"12309" 2 2
"12311" 18 2
"12312" 22 2
"12313" 2 2
"12314" 4 1
"12315" 6 2
"12316" 8 2
"12317" 138 3
"12318" 6 4
"12319" 5 4
"12320" 9 5
"12321" 10 2
"12322" 1 1
"12323" 3 2
"12324" 1 1
"12326" 5 4
"12328" 3 3
"12332" 6 4
"12333" 4 4
"12334" 2 2
"12335" 126 6
"12336" 15 4
"12337" 27 6
"12338" 145 6
"12341" 5 2
"12342" 5 2
"12343" 4 2
"12344" 4 3
"12345" 4 2
"12346" 11 3
"12347" 1 1
"12354" 2 2
"12355" 4 4
"12356" 5 2
"12358" 21 3
"12359" 6 3
"12360" 115 4
"12361" 5 4
"12362" 1 1
"12363" 88 6
"12364" 59 4
"12365" 162 5
"12366" 6 3
"12367" 4 4
"12368" 8 5
"12369" 6 5
"12371" 3 3
"12373" 1 1
"12374" 3 3
"12375" 1 1
"12376" 4 4
"12377" 2 2
"12378" 50 5
"12379" 57 5
"12380" 50 5
"12381" 118 6
"12383" 2 2
"12384" 7 2
"12385" 3 2
"12387" 9 3
"12388" 4 2
"12389" 9 2
"12390" 2 1
"12395" 1 1
"12396" 1 1
"12397" 9 4
"12398" 8 2
"12401" 12 2
"12402" 664 5
"12403" 384 4
"12404" 489 5
"12405" 51 5
"12406" 214 5
"12408" 1 1
"12409" 48 5
"12410" 1 1
"12412" 5 3
"12414" 6 3
"12417" 5 5
"12419" 2 2
"12421" 22 5
"12422" 44 5
"12423" 156 7
"12426" 6 2
"12427" 8 3
"12428" 5 2
"12429" 4 2
"12430" 2 2
"12431" 7 3
"12432" 10 3
"12439" 4 3
"12440" 2 2
"12441" 158 1
"12442" 77 1
"12443" 9 2
"12444" 326 4
"12445" 1 1
"12446" 1 1
"12447" 5 4
"12448" 9 4
"12449" 24 4
"12450" 5 3
"12453" 5 4
"12454" 4 3
"12455" 3 3
"12456" 1 1
"12457" 4 4
"12459" 3 3
"12461" 5 4
"12462" 19 4
"12463" 119 5
"12464" 145 5
"12465" 8 5
"12468" 9 2
"12469" 4 3
"12470" 4 2
"12471" 8 2
"12472" 4 1
"12473" 10 2
"12474" 3 1
"12475" 24 3
"12481" 2 2
"12482" 9 3
"12483" 5 2
"12484" 3 2
"12485" 4 2
"12486" 13 1
"12487" 3 3
"12488" 104 4
"12489" 7 4
"12490" 13 3
"12492" 8 5
"12493" 4 3
"12496" 3 2
"12497" 10 4
"12499" 3 3
"12501" 3 3
"12502" 6 4
"12504" 2 1
"12505" 12 3
"12506" 69 5
"12507" 53 5
"12508" 18 5
"12510" 6 3
"12511" 8 2
"12512" 2 2
"12513" 5 2
"12514" 5 2
"12515" 9 2
"12520" 2 2
"12521" 1 1
"12522" 2 2
"12523" 2 2
"12524" 3 3
"12525" 3 1
"12527" 10 3
"12528" 79 4
"12529" 369 4
"12530" 237 2
"12531" 8 5
"12532" 1 1
"12533" 26 4
"12534" 1 1
"12536" 2 2
"12539" 3 2
"12540" 6 3
"12544" 3 3
"12545" 1 1
"12546" 10 3
"12547" 90 5
"12548" 43 6
"12549" 20 4
"12551" 9 2
"12552" 9 2
"12553" 2 2
"12554" 1 1
"12555" 7 2
"12556" 8 2
"12562" 1 1
"12563" 23 1
"12564" 4 3
"12565" 7 3
"12566" 7 2
"12567" 9 2
"12568" 89 3
"12569" 64 4
"12570" 60 3
"12571" 2 2
"12572" 8 4
"12575" 1 1
"12576" 4 2
"12577" 1 1
"12578" 2 2
"12579" 2 2
"12580" 1 1
"12581" 5 3
"12582" 2 1
"12583" 3 3
"12584" 6 4
"12586" 3 3
"12587" 31 5
"12588" 114 5
"12589" 10 4
"12590" 2 2
"12592" 10 2
"12593" 6 2
"12594" 3 2
"12595" 5 2
"12596" 11 3
"12597" 2 2
"12602" 1 1
"12604" 17 2
"12606" 8 2
"12608" 5 2
"12609" 2 2
"12610" 44 3
"12611" 168 3
"12612" 31 3
"12613" 1 1
"12614" 1 1
"12616" 1 1
"12617" 1 1
"12619" 2 2
"12620" 4 3
"12621" 6 3
"12622" 4 4
"12623" 2 2
"12624" 7 5
"12626" 3 3
"12627" 3 3
"12628" 52 6
"12629" 58 6
"12630" 109 6
"12633" 4 2
"12634" 4 3
"12635" 3 2
"12636" 5 2
"12637" 4 2
"12638" 2 2
"12642" 1 1
"12644" 36 4
"12645" 2 1
"12646" 10 2
"12647" 2 1
"12650" 227 3
"12651" 35 3
"12652" 39 3
"12653" 510 5
"12654" 2 1
"12655" 1 1
"12656" 3 3
"12657" 1 1
"12663" 1 1
"12664" 1 1
"12668" 3 2
"12669" 99 6
"12670" 101 6
"12671" 15 5
"12674" 1 1
"12675" 4 2
"12676" 6 2
"12677" 4 2
"12678" 6 2
"12686" 6 4
"12687" 4 2
"12688" 1 1
"12689" 2 2
"12690" 2 1
"12691" 2 1
"12692" 12 3
"12693" 14 2
"12694" 2 2
"12695" 18 5
"12696" 1 1
"12698" 1 1
"12700" 4 3
"12703" 2 2
"12707" 3 2
"12708" 2 2
"12709" 3 3
"12710" 10 4
"12711" 201 5
"12712" 32 6
"12715" 11 3
"12716" 1 1
"12717" 6 3
"12718" 2 2
"12719" 6 2
"12720" 4 2
"12726" 4 2
"12727" 8 2
"12729" 2 2
"12730" 4 1
"12731" 70 4
"12732" 13 2
"12733" 2 1
"12734" 1 1
"12735" 402 4
"12738" 4 2
"12739" 4 4
"12741" 1 1
"12742" 5 3
"12745" 5 3
"12748" 2 2
"12750" 8 5
"12751" 20 5
"12752" 44 6
"12753" 32 5
"12757" 3 2
"12759" 8 2
"12760" 3 2
"12761" 2 2
"12762" 1 1
"12766" 1 1
"12767" 6 3
"12771" 3 2
"12773" 27 2
"12774" 36 3
"12775" 1 1
"12776" 100 3
"12777" 321 4
"12778" 8 5
"12779" 6 3
"12780" 1 1
"12781" 3 2
"12782" 2 2
"12783" 1 1
"12784" 4 4
"12785" 3 3
"12786" 1 1
"12788" 8 4
"12790" 4 4
"12791" 3 3
"12793" 146 6
"12794" 57 6
"12795" 40 5
"12798" 8 2
"12799" 1 1
"12800" 2 2
"12801" 4 2
"12802" 6 2
"12804" 2 2
"12810" 3 2
"12813" 13 1
"12815" 1 1
"12816" 14 2
"12817" 1 1
"12818" 46 3
"12819" 578 4
"12820" 1 1
"12821" 4 3
"12823" 1 1
"12825" 1 1
"12830" 5 3
"12831" 1 1
"12833" 3 3
"12834" 26 5
"12835" 32 5
"12836" 64 6
"12837" 8 3
"12840" 2 2
"12841" 4 2
"12842" 10 3
"12843" 4 3
"12844" 4 2
"12845" 2 2
"12850" 4 3
"12851" 7 4
"12852" 29 3
"12855" 3 3
"12856" 28 2
"12857" 3 2
"12859" 1 1
"12860" 16 3
"12861" 289 5
"12862" 2 2
"12864" 2 2
"12865" 2 2
"12866" 2 2
"12867" 147 1
"12868" 1 1
"12870" 1 1
"12871" 2 1
"12874" 2 2
"12875" 2 2
"12876" 16 5
"12877" 10 5
"12878" 128 7
"12882" 6 3
"12883" 4 2
"12885" 8 3
"12886" 4 2
"12887" 1 1
"12888" 6 2
"12894" 2 2
"12895" 15 2
"12896" 44 2
"12897" 3 1
"12898" 38 4
"12902" 114 3
"12903" 358 2
"12904" 22 4
"12905" 2 2
"12907" 5 3
"12908" 2 2
"12910" 3 2
"12911" 28 1
"12912" 35 2
"12913" 46 2
"12914" 2 2
"12915" 3 3
"12917" 1 1
"12918" 2 2
"12919" 30 5
"12920" 48 6
"12921" 18 6
"12926" 11 3
"12927" 1 1
"12928" 1 1
"12929" 3 2
"12930" 2 2
"12931" 7 3
"12932" 2 2
"12938" 1 1
"12939" 37 3
"12940" 7 2
"12941" 11 2
"12942" 2 1
"12943" 16 2
"12944" 1 1
"12948" 216 4
"12949" 7 3
"12950" 2 2
"12951" 2 2
"12954" 61 3
"12955" 22 3
"12956" 102 4
"12957" 9 1
"12958" 38 3
"12959" 97 4
"12960" 33 2
"12961" 1 1
"12962" 410 4
"12963" 1 1
"12964" 13 5
"12965" 18 5
"12968" 14 2
"12972" 2 2
"12973" 5 3
"12974" 5 2
"12976" 5 2
"12977" 2 2
"12984" 20 2
"12985" 3 1
"12986" 2 2
"12987" 6 1
"12988" 37 2
"12989" 8 2
"12991" 7 1
"12993" 3 2
"12994" 7 2
"12995" 219 4
"12996" 4 2
"12997" 2 2
"12998" 1 1
"13000" 170 2
"13001" 96 3
"13002" 107 4
"13003" 204 4
"13004" 68 4
"13005" 96 2
"13006" 150 2
"13007" 150 4
"13008" 5 3
"13009" 29 3
"13010" 7 4
"13011" 3 3
"13012" 44 6
"13015" 7 2
"13018" 6 2
"13019" 8 2
"13020" 3 2
"13021" 6 2
"13022" 3 3
"13023" 5 2
"13024" 1 1
"13027" 1 1
"13028" 19 2
"13029" 3 2
"13030" 2 1
"13031" 2 1
"13033" 34 3
"13034" 3 3
"13036" 361 3
"13037" 12 2
"13038" 80 5
"13041" 1 1
"13042" 158 3
"13043" 22 2
"13044" 22 4
"13045" 148 3
"13046" 2 2
"13047" 7 1
"13048" 5 1
"13049" 446 4
"13050" 88 4
"13051" 3 2
"13052" 49 4
"13053" 124 5
"13055" 37 4
"13058" 1 1
"13061" 1 1
"13062" 4 2
"13063" 1 1
"13064" 4 2
"13065" 12 2
"13066" 2 2
"13069" 3 2
"13070" 20 2
"13071" 42 3
"13072" 237 3
"13073" 10 1
"13077" 4 2
"13078" 17 2
"13079" 495 4
"13080" 3 3
"13081" 1 1
"13083" 80 2
"13085" 2 2
"13086" 266 5
"13087" 33 3
"13088" 3 1
"13089" 73 2
"13090" 314 4
"13091" 294 3
"13092" 464 2
"13093" 161 5
"13094" 29 1
"13096" 4 4
"13097" 43 6
"13098" 3 3
"13099" 3 2
"13102" 9 2
"13103" 2 2
"13104" 3 2
"13105" 8 2
"13106" 2 2
"13108" 4 2
"13112" 15 3
"13114" 4 1
"13115" 11 3
"13116" 28 2
"13117" 29 3
"13119" 2 2
"13120" 2 1
"13121" 18 2
"13122" 168 4
"13123" 5 4
"13124" 1 1
"13125" 103 3
"13126" 18 3
"13127" 53 2
"13128" 50 4
"13129" 1 1
"13130" 304 2
"13131" 103 3
"13132" 3 3
"13133" 2 2
"13134" 294 4
"13135" 3 3
"13136" 11 3
"13137" 476 5
"13139" 68 6
"13140" 88 2
"13141" 298 3
"13146" 8 2
"13147" 1 1
"13148" 4 2
"13149" 4 2
"13150" 6 2
"13151" 2 1
"13152" 3 2
"13153" 2 1
"13154" 1 1
"13156" 27 2
"13157" 20 3
"13158" 1 1
"13159" 21 2
"13160" 22 2
"13161" 1 1
"13162" 31 2
"13163" 1 1
"13164" 14 1
"13165" 6 3
"13166" 2 2
"13167" 233 4
"13168" 125 3
"13169" 196 4
"13170" 46 3
"13171" 32 3
"13172" 36 3
"13173" 35 3
"13174" 27 3
"13175" 357 5
"13176" 264 5
"13177" 1 1
"13178" 258 4
"13179" 3 3
"13182" 168 3
"13183" 240 4
"13190" 5 2
"13192" 7 2
"13198" 2 1
"13199" 27 2
"13200" 2 1
"13203" 2 1
"13207" 2 2
"13208" 125 4
"13209" 2 1
"13210" 38 1
"13211" 37 2
"13212" 79 5
"13213" 1 1
"13214" 27 2
"13215" 11 1
"13216" 1 1
"13217" 2 2
"13218" 262 4
"13219" 90 3
"13220" 120 3
"13221" 105 5
"13222" 214 4
"13223" 79 5
"13226" 60 3
"13227" 123 3
"13231" 6 2
"13232" 6 2
"13233" 4 2
"13234" 3 2
"13235" 9 2
"13236" 5 2
"13239" 2 1
"13240" 16 3
"13241" 108 2
"13242" 25 2
"13243" 1 1
"13244" 10 1
"13245" 42 2
"13246" 2 1
"13247" 4 2
"13248" 12 2
"13249" 1 1
"13250" 145 4
"13251" 29 2
"13252" 36 3
"13253" 96 2
"13254" 26 1
"13255" 14 2
"13256" 92 3
"13258" 21 3
"13259" 65 3
"13260" 155 3
"13261" 374 3
"13262" 79 3
"13263" 173 5
"13264" 21 2
"13265" 237 4
"13267" 64 3
"13268" 282 3
"13269" 364 2
"13273" 8 2
"13274" 3 2
"13275" 1 1
"13276" 1 1
"13277" 12 2
"13278" 4 3
"13281" 7 2
"13282" 17 2
"13283" 1 1
"13284" 25 3
"13285" 4 1
"13286" 3 1
"13288" 2 2
"13290" 25 2
"13291" 27 3
"13293" 20 2
"13294" 21 2
"13295" 196 2
"13296" 77 4
"13298" 111 2
"13299" 1 1
"13300" 34 4
"13301" 197 2
"13302" 68 3
"13303" 244 5
"13304" 284 3
"13305" 36 4
"13306" 87 4
"13309" 98 2
"13310" 420 3
"13314" 6 2
"13315" 2 2
"13317" 8 3
"13318" 9 2
"13319" 6 2
"13323" 1 1
"13324" 44 4
"13325" 12 2
"13326" 11 1
"13327" 6 1
"13328" 1 1
"13329" 1 1
"13332" 60 2
"13333" 51 4
"13334" 93 1
"13335" 32 1
"13336" 19 2
"13337" 10 2
"13338" 27 3
"13339" 14 3
"13340" 5 4
"13341" 33 2
"13342" 3 2
"13343" 135 4
"13344" 11 4
"13345" 197 5
"13346" 15 2
"13347" 175 5
"13348" 455 3
"13350" 254 3
"13351" 86 2
"13352" 784 3
"13357" 1 1
"13358" 2 1
"13359" 10 2
"13360" 3 2
"13361" 5 2
"13364" 1 1
"13366" 32 3
"13367" 24 3
"13368" 8 1
"13369" 6 2
"13370" 9 2
"13371" 2 1
"13373" 1 1
"13374" 7 2
"13375" 6 2
"13376" 124 4
"13377" 59 2
"13378" 38 3
"13379" 311 1
"13380" 8 2
"13381" 4 1
"13382" 86 4
"13383" 16 4
"13384" 29 3
"13385" 83 3
"13386" 95 5
"13387" 181 3
"13388" 52 3
"13389" 298 5
"13390" 168 4
"13391" 61 3
"13393" 164 5
"13394" 705 4
"13399" 12 2
"13400" 5 3
"13401" 1 1
"13402" 10 2
"13403" 11 3
"13404" 13 3
"13405" 5 2
"13410" 194 3
"13411" 1 1
"13412" 3 3
"13413" 9 2
"13414" 4 1
"13415" 10 3
"13416" 5 2
"13417" 4 1
"13418" 1 1
"13419" 4 1
"13420" 24 3
"13421" 36 3
"13422" 16 3
"13423" 112 3
"13424" 26 3
"13425" 37 3
"13426" 204 4
"13427" 167 4
"13428" 9 4
"13429" 25 2
"13430" 67 2
"13431" 54 4
"13432" 4 3
"13433" 8 3
"13434" 71 2
"13435" 9 2
"13436" 27 4
"13438" 99 4
"13439" 618 5
"13446" 3 2
"13447" 2 2
"13449" 5 2
"13450" 4 2
"13451" 4 3
"13459" 8 3
"13460" 3 2
"13461" 138 3
"13462" 1 1
"13463" 15 2
"13464" 10 1
"13465" 11 4
"13466" 1 1
"13467" 9 3
"13468" 2 2
"13469" 83 2
"13470" 186 5
"13471" 100 2
"13472" 4 1
"13473" 62 4
"13474" 216 3
"13475" 170 2
"13476" 37 3
"13477" 38 4
"13479" 415 5
"13480" 1 1
"13481" 37 3
"13482" 410 4
"13483" 158 3
"13484" 411 4
"13485" 108 3
"13486" 185 3
"13487" 129 4
"13488" 195 4
"13489" 382 5
"13495" 11 2
"13496" 5 3
"13497" 6 2
"13498" 5 2
"13499" 3 2
"13500" 4 2
"13508" 3 2
"13509" 8 3
"13510" 200 2
"13511" 7 1
"13512" 19 3
"13513" 1 1
"13514" 6 1
"13515" 3 2
"13518" 283 3
"13519" 468 3
"13520" 32 1
"13522" 82 4
"13523" 1 1
"13524" 8 2
"13525" 23 3
"13526" 242 3
"13527" 15 4
"13528" 9 3
"13529" 26 5
"13530" 249 5
"13531" 73 3
"13532" 61 2
"13533" 31 2
"13534" 78 3
"13535" 133 4
"13536" 99 4
"13537" 12 1
"13543" 4 2
"13544" 4 2
"13545" 8 2
"13546" 1 1
"13547" 1 1
"13554" 1 1
"13555" 2 2
"13556" 36 3
"13557" 3 2
"13558" 13 1
"13559" 33 3
"13560" 4 1
"13561" 20 2
"13562" 18 2
"13564" 1 1
"13565" 32 4
"13566" 488 3
"13567" 2 1
"13568" 46 4
"13569" 9 2
"13570" 32 4
"13571" 2 2
"13572" 1 1
"13573" 205 4
"13574" 313 4
"13577" 73 3
"13578" 121 4
"13580" 28 2
"13581" 73 3
"13582" 412 5
"13583" 142 3
"13584" 313 5
"13588" 8 2
"13589" 8 3
"13590" 7 3
"13591" 10 3
"13592" 4 3
"13593" 12 2
"13594" 2 2
"13602" 3 3
"13603" 1 1
"13604" 198 1
"13605" 3 2
"13606" 57 2
"13608" 1 1
"13609" 32 3
"13610" 1 1
"13611" 10 3
"13612" 47 3
"13613" 39 3
"13614" 14 2
"13615" 38 3
"13616" 39 4
"13617" 120 4
"13618" 7 2
"13619" 2 2
"13620" 76 3
"13621" 115 2
"13622" 2 2
"13623" 18 3
"13624" 181 3
"13625" 231 3
"13626" 261 2
"13628" 157 4
"13630" 111 3
"13631" 113 5
"13632" 844 4
"13633" 8 1
"13638" 1 1
"13639" 6 2
"13640" 6 3
"13641" 6 2
"13642" 6 2
"13643" 5 2
"13644" 1 1
"13650" 2 1
"13651" 28 3
"13652" 22 2
"13653" 4 1
"13654" 6 2
"13656" 25 3
"13657" 3 2
"13658" 27 2
"13659" 19 1
"13660" 86 4
"13661" 36 3
"13662" 13 1
"13663" 261 4
"13664" 32 2
"13665" 21 2
"13666" 1 1
"13668" 1 1
"13669" 50 4
"13670" 1 1
"13671" 283 4
"13672" 324 4
"13673" 436 3
"13675" 403 3
"13676" 197 3
"13677" 313 3
"13678" 35 2
"13679" 140 5
"13680" 45 3
"13684" 8 2
"13685" 1 1
"13686" 8 2
"13687" 1 1
"13688" 4 2
"13689" 6 2
"13690" 1 1
"13697" 5 3
"13698" 49 3
"13700" 16 3
"13701" 211 3
"13702" 19 1
"13703" 35 2
"13704" 54 3
"13705" 22 3
"13706" 4 2
"13707" 18 4
"13708" 16 2
"13709" 18 1
"13710" 78 3
"13711" 37 1
"13714" 5 2
"13715" 4 3
"13716" 1 1
"13722" 326 4
"13723" 99 3
"13724" 342 4
"13725" 624 7
"13726" 495 5
"13727" 13 3
"13733" 6 2
"13734" 3 1
"13735" 7 2
"13736" 8 2
"13737" 1 1
"13738" 4 2
"13739" 4 2
"13747" 1 1
"13748" 34 2
"13749" 77 2
"13750" 209 2
"13752" 3 2
"13753" 8 1
"13754" 2 1
"13755" 11 2
"13756" 13 2
"13757" 75 1
"13758" 28 4
"13759" 48 4
"13760" 38 2
"13761" 39 2
"13763" 4 2
"13765" 1 1
"13767" 114 3
"13769" 0 0
"13772" 199 2
"13773" 674 5
"13774" 387 4
"13775" 215 4
"13776" 116 3
"13780" 8 2
"13781" 1 1
"13783" 4 2
"13785" 8 2
"13793" 12 3
"13794" 82 2
"13795" 7 1
"13796" 5 1
"13797" 10 2
"13798" 2 1
"13799" 3 1
"13800" 32 4
"13801" 5 1
"13802" 171 1
"13803" 51 4
"13804" 25 2
"13805" 13 3
"13806" 165 4
"13811" 2 2
"13812" 2 2
"13814" 0 0
"13819" 312 3
"13820" 546 4
"13821" 497 3
"13822" 741 5
"13823" 72 2
"13827" 1 1
"13829" 5 3
"13831" 10 3
"13832" 3 2
"13834" 4 2
"13835" 4 2
"13842" 8 1
"13843" 46 3
"13844" 80 2
"13845" 355 3
"13846" 19 3
"13847" 26 2
"13848" 41 2
"13849" 37 2
"13850" 30 2
"13851" 245 3
"13852" 23 3
"13854" 150 3
"13855" 109 3
"13859" 4 3
"13860" 1 1
"13866" 746 5
"13867" 777 5
"13868" 160 5
"13869" 427 4
"13875" 3 2
"13876" 6 3
"13877" 5 3
"13878" 6 3
"13880" 5 2
"13881" 2 2
"13886" 2 1
"13887" 2 1
"13888" 2 2
"13889" 1 1
"13890" 6 1
"13891" 8 1
"13893" 14 2
"13894" 18 2
"13895" 67 2
"13896" 49 4
"13897" 81 3
"13898" 15 1
"13899" 60 2
"13906" 0 0
"13908" 0 0
"13910" 478 5
"13911" 215 4
"13912" 77 4
"13913" 360 5
"13915" 2 1
"13920" 7 3
"13921" 4 2
"13922" 1 1
"13923" 11 2
"13924" 2 2
"13925" 9 2
"13931" 2 1
"13932" 2 1
"13933" 133 1
"13934" 2 1
"13935" 17 2
"13936" 1 1
"13937" 57 2
"13938" 26 2
"13939" 13 3
"13940" 155 1
"13941" 15 2
"13942" 27 4
"13943" 7 1
"13953" 268 5
"13954" 385 5
"13955" 317 5
"13957" 1 1
"13966" 8 2
"13967" 2 2
"13968" 4 2
"13972" 2 2
"13976" 3 2
"13977" 53 3
"13978" 28 3
"13979" 36 4
"13980" 24 2
"13981" 21 3
"13982" 21 2
"13983" 45 3
"13984" 111 2
"13985" 16 2
"13986" 19 1
"13987" 56 3
"13988" 371 4
"13989" 19 1
"13999" 394 3
"14000" 771 5
"14001" 1012 5
"14003" 2 1
"14013" 2 2
"14014" 4 2
"14015" 2 2
"14016" 4 3
"14017" 5 1
"14018" 3 1
"14019" 1 1
"14024" 1 1
"14026" 4 1
"14027" 8 3
"14028" 6 3
"14029" 35 2
"14030" 16 3
