"NLists" "NSppDetec"
"10691" 17 4
"10700" 1 1
"10701" 3 2
"10702" 2 1
"10703" 6 2
"10704" 2 1
"10705" 2 2
"10706" 4 2
"10707" 4 2
"10708" 25 3
"10709" 55 3
"10720" 3 2
"10721" 1 1
"10722" 2 1
"10723" 1 1
"10724" 4 2
"10725" 3 2
"10726" 18 2
"10727" 15 3
"10728" 14 3
"10734" 1 1
"10735" 1 1
"10736" 3 2
"10737" 4 1
"10738" 1 1
"10739" 2 2
"10740" 2 2
"10741" 3 2
"10742" 6 2
"10743" 1 1
"10744" 25 3
"10745" 4 2
"10754" 1 1
"10756" 1 1
"10758" 3 1
"10759" 5 2
"10760" 2 2
"10761" 4 2
"10762" 16 3
"10763" 36 3
"10772" 1 1
"10773" 2 1
"10774" 3 2
"10775" 4 2
"10776" 2 2
"10777" 2 2
"10778" 6 2
"10779" 11 2
"10780" 8 2
"10787" 2 2
"10788" 2 1
"10789" 2 1
"10790" 1 1
"10791" 3 1
"10793" 4 2
"10794" 7 2
"10795" 38 2
"10796" 42 3
"10797" 1 1
"10809" 2 1
"10811" 1 1
"10813" 4 1
"10814" 2 2
"10815" 2 2
"10816" 5 2
"10817" 41 2
"10818" 26 2
"10830" 1 1
"10831" 2 1
"10832" 2 1
"10833" 3 2
"10834" 3 2
"10835" 3 2
"10836" 8 2
"10837" 10 2
"10838" 11 2
"10839" 41 2
"10840" 18 2
"10849" 8 2
"10850" 2 1
"10852" 2 2
"10853" 3 2
"10854" 3 2
"10856" 2 2
"10857" 6 2
"10858" 15 2
"10870" 1 1
"10871" 1 1
"10872" 2 1
"10873" 2 1
"10874" 3 2
"10875" 3 2
"10876" 1 1
"10877" 2 2
"10878" 22 2
"10879" 35 2
"10895" 1 1
"10896" 4 2
"10897" 2 2
"10898" 5 2
"10899" 1 1
"10900" 5 2
"10901" 5 2
"10902" 16 2
"10903" 5 2
"10916" 8 2
"10920" 2 2
"10921" 1 1
"10922" 6 2
"10923" 2 2
"10924" 12 2
"10925" 41 4
"10939" 25 1
"10943" 5 2
"10944" 4 2
"10945" 3 2
"10946" 12 2
"10947" 2 2
"10948" 20 2
"10954" 2 1
"10964" 9 1
"10966" 2 2
"10967" 1 1
"10968" 5 2
"10969" 3 2
"10971" 5 2
"10972" 2 2
"10973" 28 2
"10977" 1 1
"10978" 38 2
"10990" 1 1
"10991" 2 2
"10992" 1 1
"10993" 4 2
"10994" 3 1
"10995" 12 2
"10996" 2 2
"10997" 34 2
"11001" 1 1
"11002" 1 1
"11003" 4 2
"11004" 22 3
"11005" 18 2
"11018" 1 1
"11019" 5 2
"11020" 5 2
"11021" 4 2
"11022" 1 1
"11023" 9 2
"11027" 1 1
"11028" 2 1
"11029" 1 1
"11030" 5 2
"11031" 52 3
"11033" 9 3
"11042" 1 1
"11043" 1 1
"11045" 1 1
"11046" 2 2
"11047" 2 2
"11048" 1 1
"11049" 2 2
"11050" 14 2
"11055" 3 1
"11056" 1 1
"11057" 3 1
"11058" 4 2
"11059" 8 2
"11060" 1 1
"11061" 16 1
"11069" 39 1
"11072" 1 1
"11073" 3 2
"11075" 3 1
"11076" 2 2
"11083" 3 2
"11085" 1 1
"11086" 4 3
"11087" 16 2
"11088" 16 3
"11089" 11 3
"11101" 1 1
"11104" 2 2
"11105" 2 1
"11106" 2 2
"11111" 1 1
"11112" 1 1
"11113" 1 1
"11114" 3 1
"11115" 3 3
"11116" 1 1
"11117" 28 2
"11118" 6 2
"11119" 1 1
"11128" 1 1
"11132" 1 1
"11133" 4 2
"11135" 3 2
"11136" 3 2
"11141" 3 2
"11142" 6 3
"11143" 5 2
"11144" 4 2
"11146" 1 1
"11147" 10 2
"11148" 18 3
"11149" 29 3
"11150" 1 1
"11151" 7 1
"11156" 4 1
"11161" 3 2
"11162" 2 1
"11164" 1 1
"11165" 1 1
"11166" 11 2
"11167" 9 2
"11170" 1 1
"11171" 8 3
"11172" 5 2
"11174" 1 1
"11175" 2 2
"11176" 1 1
"11177" 6 1
"11178" 11 2
"11179" 6 2
"11180" 20 3
"11181" 7 2
"11185" 1 1
"11186" 1 1
"11191" 2 2
"11192" 7 2
"11193" 1 1
"11194" 6 2
"11195" 2 1
"11196" 5 2
"11199" 3 1
"11200" 13 3
"11201" 3 3
"11202" 1 1
"11203" 2 2
"11205" 3 2
"11206" 4 3
"11207" 3 1
"11208" 18 3
"11209" 5 3
"11210" 13 1
"11211" 4 2
"11212" 1 1
"11215" 7 1
"11216" 2 1
"11222" 2 2
"11223" 8 2
"11224" 5 2
"11225" 3 2
"11226" 2 2
"11227" 8 2
"11231" 5 1
"11232" 8 3
"11233" 2 2
"11234" 6 3
"11236" 3 1
"11237" 1 1
"11238" 1 1
"11239" 10 3
"11240" 14 1
"11241" 20 2
"11242" 1 1
"11243" 1 1
"11246" 4 1
"11247" 6 1
"11255" 1 1
"11257" 4 2
"11258" 4 2
"11259" 4 2
"11260" 2 2
"11264" 12 3
"11265" 5 1
"11266" 5 2
"11268" 2 1
"11270" 1 1
"11272" 1 1
"11273" 2 1
"11274" 11 2
"11275" 13 3
"11276" 5 3
"11279" 6 1
"11280" 7 1
"11281" 3 1
"11283" 1 1
"11285" 1 1
"11286" 1 1
"11288" 4 2
"11289" 4 2
"11290" 8 2
"11291" 2 2
"11292" 4 2
"11293" 1 1
"11297" 8 2
"11298" 5 2
"11299" 4 2
"11300" 3 3
"11302" 2 1
"11303" 1 1
"11304" 1 1
"11305" 4 1
"11306" 1 1
"11307" 11 2
"11308" 6 2
"11309" 12 2
"11313" 5 1
"11314" 6 1
"11315" 2 1
"11322" 5 2
"11324" 4 2
"11325" 6 2
"11326" 2 2
"11327" 2 2
"11328" 4 2
"11332" 2 1
"11333" 4 1
"11334" 12 2
"11335" 1 1
"11336" 2 1
"11337" 2 1
"11338" 1 1
"11339" 3 1
"11341" 1 1
"11343" 15 2
"11344" 30 3
"11345" 1 1
"11349" 10 1
"11350" 6 1
"11356" 1 1
"11357" 2 2
"11358" 1 1
"11360" 4 2
"11361" 3 2
"11362" 4 2
"11367" 4 2
"11368" 2 1
"11369" 1 1
"11370" 1 1
"11371" 1 1
"11372" 1 1
"11373" 2 1
"11375" 1 1
"11378" 8 2
"11379" 12 3
"11383" 8 1
"11384" 10 1
"11385" 2 1
"11393" 6 2
"11394" 5 2
"11395" 5 2
"11396" 4 2
"11397" 4 2
"11398" 4 2
"11403" 2 1
"11404" 1 1
"11405" 2 2
"11406" 1 1
"11413" 6 1
"11414" 13 3
"11415" 4 2
"11418" 1 1
"11419" 13 2
"11420" 6 1
"11428" 2 2
"11429" 2 2
"11431" 4 2
"11432" 8 2
"11433" 1 1
"11439" 5 2
"11440" 2 1
"11441" 1 1
"11442" 1 1
"11443" 2 1
"11449" 8 2
"11450" 12 3
"11454" 7 1
"11455" 1 1
"11456" 7 1
"11464" 1 1
"11465" 1 1
"11467" 3 2
"11468" 6 2
"11469" 4 2
"11475" 2 2
"11476" 2 2
"11477" 2 1
"11479" 1 1
"11482" 1 1
"11483" 2 1
"11486" 9 2
"11487" 8 2
"11491" 5 1
"11492" 6 1
"11493" 1 1
"11500" 1 1
"11501" 1 1
"11502" 2 2
"11503" 2 2
"11504" 4 2
"11505" 2 2
"11506" 8 2
"11512" 2 2
"11513" 3 2
"11514" 1 1
"11517" 1 1
"11522" 1 1
"11523" 3 2
"11524" 3 2
"11525" 1 1
"11528" 2 1
"11529" 10 1
"11530" 3 1
"11531" 3 1
"11539" 2 2
"11541" 5 2
"11542" 2 2
"11543" 3 2
"11549" 6 2
"11550" 135 3
"11551" 3 1
"11552" 1 1
"11553" 1 1
"11559" 1 1
"11560" 1 1
"11561" 11 1
"11562" 12 3
"11563" 4 3
"11566" 7 1
"11567" 3 1
"11568" 5 1
"11569" 1 1
"11579" 1 1
"11580" 6 2
"11581" 2 2
"11582" 1 1
"11583" 1 1
"11589" 12 3
"11590" 1 1
"11591" 1 1
"11598" 1 1
"11599" 1 1
"11600" 1 1
"11601" 11 3
"11602" 17 3
"11606" 10 1
"11607" 5 1
"11608" 11 1
"11616" 1 1
"11617" 8 2
"11618" 4 2
"11619" 2 2
"11620" 9 2
"11621" 1 1
"11626" 6 2
"11627" 77 3
"11628" 1 1
"11636" 1 1
"11639" 3 1
"11640" 6 3
"11641" 2 1
"11644" 4 1
"11645" 2 1
"11646" 2 1
"11654" 1 1
"11656" 5 2
"11657" 1 1
"11658" 175 2
"11659" 1 1
"11660" 4 2
"11664" 9 2
"11667" 1 1
"11670" 1 1
"11674" 1 1
"11675" 1 1
"11676" 1 1
"11677" 1 1
"11678" 3 2
"11679" 12 2
"11681" 6 1
"11682" 1 1
"11683" 15 1
"11684" 1 1
"11685" 1 1
"11694" 1 1
"11695" 3 2
"11696" 18 2
"11697" 8 2
"11698" 1 1
"11701" 1 1
"11706" 1 1
"11707" 1 1
"11715" 1 1
"11716" 1 1
"11718" 2 1
"11719" 4 1
"11722" 6 1
"11723" 3 1
"11724" 3 1
"11725" 5 1
"11735" 3 2
"11736" 2 2
"11737" 30 2
"11738" 4 2
"11740" 3 2
"11741" 2 2
"11742" 2 2
"11743" 6 2
"11744" 7 2
"11757" 1 1
"11758" 9 2
"11759" 2 1
"11763" 4 1
"11764" 3 1
"11765" 5 1
"11766" 6 1
"11775" 2 1
"11777" 6 2
"11778" 4 2
"11779" 9 2
"11780" 4 2
"11781" 5 2
"11782" 14 3
"11783" 6 2
"11784" 10 2
"11785" 4 1
"11786" 13 2
"11787" 1 1
"11790" 1 1
"11798" 1 1
"11800" 3 2
"11802" 2 2
"11806" 5 1
"11807" 4 1
"11808" 6 1
"11818" 2 1
"11819" 97 2
"11820" 3 2
"11821" 13 2
"11823" 2 2
"11825" 7 2
"11826" 7 3
"11834" 1 1
"11835" 1 1
"11840" 11 2
"11841" 6 1
"11843" 3 2
"11844" 3 1
"11846" 4 1
"11847" 6 1
"11848" 5 1
"11849" 5 1
"11858" 3 3
"11859" 2 2
"11860" 2 1
"11861" 2 1
"11862" 9 2
"11863" 4 2
"11864" 2 2
"11865" 6 2
"11866" 6 2
"11867" 6 2
"11868" 2 2
"11870" 3 2
"11871" 1 1
"11877" 1 1
"11879" 1 1
"11881" 6 1
"11885" 3 1
"11886" 4 2
"11890" 6 1
"11891" 4 1
"11892" 3 1
"11893" 2 1
"11900" 1 1
"11901" 1 1
"11902" 5 2
"11905" 3 2
"11907" 5 2
"11908" 7 2
"11909" 6 2
"11910" 11 2
"11911" 4 2
"11912" 1 1
"11913" 3 2
"11916" 1 1
"11918" 1 1
"11924" 21 3
"11928" 2 1
"11933" 5 1
"11934" 4 1
"11935" 6 1
"11943" 2 2
"11945" 5 2
"11946" 2 2
"11947" 1 1
"11948" 13 2
"11950" 5 2
"11951" 23 3
"11952" 18 3
"11954" 1 1
"11959" 1 1
"11960" 1 1
"11962" 2 1
"11967" 1 1
"11969" 2 1
"11970" 2 1
"11974" 4 1
"11975" 5 1
"11976" 3 1
"11977" 1 1
"11987" 14 2
"11988" 22 3
"11989" 55 2
"11990" 4 2
"11991" 1 1
"11993" 17 3
"11994" 15 3
"11995" 7 2
"11996" 1 1
"12003" 1 1
"12005" 1 1
"12007" 1 1
"12008" 3 3
"12010" 7 2
"12012" 3 3
"12015" 7 1
"12016" 1 1
"12017" 2 1
"12022" 1 1
"12024" 2 2
"12025" 5 1
"12026" 53 2
"12027" 110 2
"12028" 3 2
"12029" 4 2
"12030" 2 2
"12031" 4 2
"12032" 16 2
"12033" 5 3
"12034" 1 1
"12035" 1 1
"12036" 1 1
"12037" 1 1
"12041" 2 1
"12042" 1 1
"12044" 1 1
"12045" 1 1
"12049" 5 2
"12050" 5 1
"12055" 3 1
"12056" 3 1
"12057" 3 1
"12064" 3 2
"12065" 4 2
"12066" 5 2
"12067" 2 2
"12068" 2 2
"12069" 2 2
"12070" 4 2
"12071" 86 2
"12072" 3 1
"12074" 1 1
"12075" 3 1
"12076" 1 1
"12083" 1 1
"12088" 2 1
"12089" 3 1
"12094" 3 1
"12095" 4 1
"12096" 11 1
"12103" 3 2
"12105" 12 2
"12106" 1 1
"12107" 1 1
"12109" 1 1
"12110" 34 2
"12111" 35 3
"12112" 7 2
"12113" 2 1
"12114" 2 1
"12115" 6 1
"12122" 2 1
"12126" 1 1
"12128" 8 2
"12129" 11 3
"12133" 4 1
"12134" 1 1
"12135" 1 1
"12143" 7 2
"12144" 7 2
"12145" 67 2
"12146" 4 3
"12147" 4 2
"12149" 5 2
"12150" 138 3
"12151" 12 2
"12152" 10 2
"12153" 4 3
"12154" 6 2
"12160" 2 2
"12165" 1 1
"12168" 3 2
"12169" 8 2
"12170" 4 2
"12171" 1 1
"12174" 2 1
"12175" 3 1
"12176" 2 1
"12177" 2 1
"12185" 6 2
"12186" 1 1
"12187" 96 2
"12188" 5 2
"12190" 156 3
"12191" 7 2
"12194" 2 1
"12196" 1 1
"12197" 1 1
"12206" 1 1
"12208" 1 1
"12209" 6 2
"12210" 1 1
"12211" 4 1
"12214" 5 1
"12215" 5 1
"12216" 3 1
"12217" 3 1
"12218" 1 1
"12219" 2 1
"12224" 2 1
"12225" 1 1
"12227" 3 2
"12228" 1 1
"12229" 6 3
"12230" 2 2
"12231" 42 2
"12232" 9 3
"12233" 1 1
"12234" 27 2
"12235" 3 1
"12236" 1 1
"12237" 4 2
"12249" 5 2
"12250" 7 3
"12255" 4 1
"12256" 4 1
"12257" 1 1
"12258" 3 1
"12259" 1 1
"12260" 4 1
"12267" 3 2
"12268" 2 2
"12269" 3 2
"12270" 4 2
"12271" 4 2
"12273" 63 2
"12274" 4 2
"12275" 2 2
"12277" 4 1
"12278" 2 1
"12279" 1 1
"12281" 1 1
"12282" 1 1
"12283" 1 1
"12289" 1 1
"12292" 2 1
"12293" 3 1
"12298" 4 1
"12299" 1 1
"12300" 6 1
"12301" 3 1
"12302" 4 1
"12303" 1 1
"12309" 1 1
"12310" 2 1
"12311" 4 2
"12312" 30 2
"12313" 7 2
"12314" 82 2
"12315" 5 2
"12316" 13 2
"12317" 2 1
"12318" 2 2
"12319" 1 1
"12328" 1 1
"12332" 1 1
"12335" 5 3
"12336" 1 1
"12337" 1 1
"12338" 1 1
"12341" 4 1
"12342" 4 1
"12343" 2 1
"12344" 2 1
"12345" 2 1
"12346" 7 1
"12347" 1 1
"12354" 2 2
"12355" 3 2
"12356" 31 2
"12357" 2 2
"12358" 11 2
"12359" 10 2
"12360" 35 2
"12361" 3 2
"12362" 1 1
"12363" 18 2
"12364" 26 2
"12366" 1 1
"12371" 1 1
"12377" 1 1
"12378" 5 3
"12379" 3 2
"12381" 4 1
"12383" 1 1
"12384" 5 1
"12385" 2 1
"12387" 4 1
"12388" 2 1
"12389" 5 1
"12390" 4 1
"12395" 1 1
"12396" 3 2
"12397" 2 2
"12398" 7 2
"12399" 2 2
"12401" 105 2
"12402" 74 2
"12403" 148 2
"12404" 88 3
"12405" 12 2
"12406" 6 3
"12409" 2 1
"12419" 1 1
"12421" 2 2
"12422" 2 2
"12423" 4 1
"12426" 5 1
"12427" 5 1
"12428" 3 1
"12429" 2 1
"12430" 1 1
"12431" 3 1
"12432" 5 1
"12438" 2 1
"12439" 4 2
"12440" 2 2
"12441" 18 2
"12442" 6 2
"12443" 87 2
"12444" 99 2
"12445" 5 2
"12450" 1 1
"12455" 1 1
"12461" 1 1
"12463" 5 3
"12464" 5 2
"12465" 1 1
"12468" 5 1
"12469" 2 1
"12470" 2 1
"12471" 4 1
"12472" 3 1
"12473" 7 1
"12474" 2 1
"12481" 1 1
"12482" 11 2
"12483" 18 2
"12484" 3 2
"12485" 13 2
"12486" 67 2
"12487" 35 2
"12488" 150 3
"12489" 3 3
"12490" 9 1
"12492" 1 1
"12497" 3 1
"12502" 1 1
"12504" 1 1
"12506" 6 2
"12507" 3 1
"12510" 3 1
"12511" 4 1
"12512" 1 1
"12513" 3 1
"12514" 3 1
"12515" 5 1
"12516" 2 1
"12520" 3 3
"12521" 3 2
"12522" 2 2
"12523" 4 2
"12524" 3 2
"12525" 10 2
"12527" 18 2
"12528" 163 2
"12529" 271 3
"12531" 2 1
"12533" 7 2
"12540" 1 1
"12546" 4 2
"12547" 4 3
"12548" 3 1
"12549" 4 3
"12551" 6 2
"12552" 6 1
"12553" 1 1
"12554" 1 1
"12555" 4 1
"12556" 5 1
"12563" 75 2
"12564" 6 2
"12565" 15 2
"12566" 73 2
"12567" 8 3
"12568" 18 2
"12569" 146 2
"12570" 41 2
"12571" 2 2
"12572" 2 2
"12580" 1 1
"12581" 2 1
"12588" 1 1
"12592" 5 1
"12593" 2 1
"12594" 2 1
"12595" 4 1
"12596" 4 1
"12597" 1 1
"12602" 3 2
"12604" 11 2
"12605" 2 2
"12606" 58 2
"12607" 4 2
"12608" 3 2
"12609" 40 2
"12610" 211 2
"12611" 63 2
"12612" 142 2
"12620" 1 1
"12621" 3 1
"12624" 1 1
"12627" 1 1
"12628" 12 2
"12629" 4 1
"12630" 5 2
"12633" 2 1
"12634" 2 1
"12635" 2 1
"12636" 3 1
"12637" 2 1
"12638" 1 1
"12642" 2 2
"12643" 1 1
"12644" 8 2
"12645" 2 1
"12646" 9 2
"12647" 16 2
"12648" 2 2
"12649" 6 2
"12650" 120 2
"12651" 56 2
"12652" 117 2
"12653" 105 2
"12669" 27 3
"12670" 7 2
"12674" 1 1
"12675" 3 1
"12676" 3 1
"12677" 2 1
"12685" 4 2
"12686" 4 2
"12687" 174 2
"12688" 42 2
"12689" 3 2
"12690" 56 2
"12691" 98 2
"12692" 92 2
"12693" 110 2
"12694" 62 2
"12695" 99 2
"12700" 1 1
"12709" 1 1
"12710" 2 1
"12711" 31 3
"12715" 7 2
"12716" 1 1
"12717" 4 1
"12718" 1 1
"12719" 3 1
"12720" 2 1
"12725" 2 2
"12726" 4 2
"12727" 177 2
"12728" 2 2
"12729" 19 2
"12730" 21 2
"12731" 70 2
"12732" 7 2
"12733" 8 2
"12734" 2 2
"12735" 167 2
"12738" 1 1
"12742" 2 1
"12745" 3 1
"12751" 3 2
"12752" 14 3
"12753" 8 3
"12757" 3 1
"12759" 4 1
"12760" 1 1
"12761" 1 1
"12762" 1 1
"12766" 2 2
"12767" 2 1
"12771" 3 2
"12772" 44 2
"12773" 2 2
"12774" 23 2
"12775" 1 1
"12776" 155 2
"12777" 105 2
"12783" 1 1
"12784" 1 1
"12786" 1 1
"12791" 1 1
"12793" 45 4
"12794" 16 3
"12795" 8 2
"12798" 4 1
"12799" 1 1
"12800" 1 1
"12801" 2 1
"12802" 3 1
"12804" 1 1
"12808" 3 2
"12810" 6 2
"12811" 21 2
"12812" 4 2
"12813" 9 2
"12816" 6 1
"12817" 4 2
"12818" 101 2
"12819" 155 3
"12834" 10 1
"12835" 13 4
"12836" 19 3
"12837" 1 1
"12840" 1 1
"12841" 3 1
"12842" 6 1
"12843" 2 1
"12844" 2 1
"12845" 1 1
"12850" 7 2
"12851" 8 2
"12852" 81 2
"12853" 126 2
"12854" 2 2
"12855" 27 2
"12856" 23 2
"12857" 5 2
"12858" 2 2
"12859" 5 2
"12860" 132 2
"12861" 19 2
"12864" 1 1
"12865" 1 1
"12871" 1 1
"12876" 6 3
"12877" 5 2
"12878" 35 3
"12882" 3 1
"12883" 2 1
"12885" 4 1
"12886" 2 1
"12887" 1 1
"12888" 3 1
"12894" 5 2
"12895" 292 2
"12896" 32 2
"12897" 48 2
"12898" 173 2
"12901" 3 2
"12902" 18 2
"12903" 158 2
"12904" 22 2
"12905" 1 1
"12913" 7 1
"12915" 1 1
"12918" 1 1
"12919" 9 3
"12920" 15 3
"12921" 2 1
"12926" 5 1
"12927" 1 1
"12928" 1 1
"12929" 2 1
"12930" 1 1
"12931" 3 1
"12932" 1 1
"12937" 1 1
"12938" 20 3
"12939" 45 2
"12940" 224 2
"12941" 39 2
"12942" 150 2
"12943" 5 2
"12944" 6 2
"12945" 4 2
"12946" 2 2
"12947" 36 2
"12948" 165 2
"12949" 1 1
"12955" 3 2
"12956" 3 1
"12957" 5 2
"12962" 16 1
"12963" 1 1
"12964" 4 3
"12965" 7 2
"12973" 2 1
"12974" 3 1
"12976" 3 1
"12977" 1 1
"12984" 29 2
"12985" 29 2
"12986" 2 2
"12987" 22 2
"12988" 278 2
"12989" 97 2
"12991" 47 2
"12992" 2 2
"12993" 2 2
"12994" 2 2
"12995" 73 2
"13003" 1 1
"13007" 6 1
"13008" 2 1
"13009" 7 1
"13010" 4 2
"13011" 3 2
"13012" 35 3
"13018" 3 1
"13019" 3 1
"13020" 2 1
"13021" 4 1
"13022" 1 1
"13023" 3 1
"13026" 3 3
"13027" 2 2
"13028" 4 2
"13029" 469 2
"13030" 4 2
"13031" 176 2
"13032" 4 2
"13033" 34 2
"13034" 34 2
"13035" 1 1
"13036" 8 2
"13037" 100 2
"13038" 30 2
"13042" 1 1
"13045" 6 1
"13051" 1 1
"13052" 16 1
"13053" 8 3
"13055" 22 3
"13061" 1 1
"13062" 3 1
"13063" 1 1
"13064" 2 1
"13065" 6 1
"13066" 1 1
"13068" 17 2
"13069" 4 2
"13070" 488 2
"13071" 95 2
"13072" 104 2
"13073" 30 2
"13075" 5 2
"13077" 7 2
"13078" 44 2
"13079" 364 3
"13086" 6 1
"13090" 3 1
"13091" 1 1
"13092" 3 1
"13093" 4 1
"13097" 22 3
"13102" 5 1
"13103" 1 1
"13104" 3 1
"13105" 4 1
"13106" 1 1
"13110" 1 1
"13111" 10 2
"13112" 9 2
"13113" 70 2
"13114" 136 2
"13115" 94 2
"13116" 94 2
"13117" 57 2
"13118" 1 1
"13119" 3 2
"13120" 4 2
"13121" 47 2
"13122" 125 3
"13124" 1 1
"13129" 1 1
"13131" 9 1
"13133" 1 1
"13134" 1 1
"13135" 1 1
"13136" 4 1
"13137" 1 1
"13139" 46 3
"13140" 8 1
"13141" 9 1
"13146" 5 1
"13147" 1 1
"13148" 1 1
"13149" 2 1
"13150" 3 1
"13151" 2 1
"13152" 1 1
"13154" 2 2
"13155" 3 2
"13156" 57 2
"13157" 46 2
"13158" 55 2
"13159" 98 2
"13160" 139 2
"13161" 6 2
"13162" 41 2
"13163" 2 1
"13164" 14 2
"13167" 1 1
"13169" 3 1
"13175" 2 1
"13178" 6 1
"13179" 1 1
"13182" 12 3
"13183" 33 2
"13189" 1 1
"13190" 3 1
"13192" 4 1
"13197" 7 2
"13198" 23 2
"13199" 160 2
"13200" 52 2
"13202" 2 2
"13203" 29 2
"13204" 3 2
"13207" 1 1
"13208" 381 3
"13211" 1 1
"13220" 2 2
"13221" 4 1
"13222" 2 1
"13223" 6 1
"13226" 23 1
"13227" 3 1
"13231" 3 1
"13232" 4 1
"13233" 2 1
"13234" 1 1
"13235" 5 1
"13236" 3 1
"13238" 11 2
"13239" 55 2
"13240" 144 2
"13241" 23 2
"13242" 44 2
"13243" 161 2
"13244" 122 2
"13245" 32 2
"13246" 49 2
"13247" 51 2
"13248" 19 2
"13249" 55 2
"13250" 188 3
"13251" 3 1
"13252" 4 1
"13255" 3 2
"13256" 3 1
"13259" 8 1
"13261" 1 1
"13262" 1 1
"13264" 3 1
"13268" 23 2
"13269" 31 3
"13273" 4 1
"13274" 2 1
"13275" 1 1
"13276" 1 1
"13277" 7 1
"13278" 2 1
"13280" 2 2
"13281" 99 2
"13282" 9 2
"13283" 15 2
"13284" 14 2
"13285" 71 2
"13286" 77 2
"13287" 36 2
"13288" 4 2
"13290" 256 2
"13291" 105 2
"13293" 6 2
"13296" 4 1
"13298" 3 1
"13302" 1 1
"13305" 1 1
"13309" 3 1
"13310" 22 3
"13314" 3 1
"13315" 1 1
"13317" 6 1
"13318" 4 1
"13319" 2 1
"13322" 3 1
"13323" 3 2
"13324" 257 3
"13325" 42 2
"13326" 64 2
"13327" 7 2
"13328" 17 2
"13329" 37 2
"13330" 60 2
"13331" 3 2
"13332" 55 3
"13333" 72 2
"13334" 1 1
"13338" 1 1
"13339" 1 1
"13344" 1 1
"13346" 3 1
"13347" 7 1
"13348" 6 1
"13350" 11 1
"13351" 17 1
"13352" 23 3
"13357" 1 1
"13358" 3 1
"13359" 3 1
"13360" 1 1
"13361" 2 1
"13364" 7 2
"13365" 2 2
"13366" 134 2
"13367" 53 2
"13368" 7 2
"13369" 11 2
"13370" 39 2
"13371" 47 2
"13372" 10 2
"13373" 3 1
"13374" 55 2
"13375" 102 2
"13376" 48 3
"13377" 9 2
"13380" 3 1
"13385" 4 2
"13387" 1 1
"13388" 10 2
"13389" 10 2
"13390" 16 1
"13391" 6 2
"13392" 35 1
"13393" 1 1
"13394" 24 3
"13399" 6 1
"13400" 3 1
"13401" 2 1
"13402" 5 1
"13403" 4 1
"13404" 5 1
"13405" 1 1
"13409" 1 1
"13410" 4 2
"13411" 5 2
"13412" 4 2
"13413" 9 2
"13414" 11 2
"13415" 222 2
"13416" 57 2
"13417" 95 2
"13418" 4 2
"13419" 21 2
"13420" 123 3
"13421" 11 2
"13422" 6 1
"13423" 3 1
"13424" 3 1
"13425" 4 2
"13426" 3 1
"13427" 5 1
"13428" 3 1
"13429" 3 2
"13431" 2 1
"13433" 1 1
"13434" 18 2
"13435" 3 1
"13438" 10 1
"13439" 31 2
"13446" 3 1
"13447" 1 1
"13449" 3 1
"13450" 2 1
"13451" 2 1
"13460" 2 2
"13461" 115 2
"13462" 7 2
"13463" 5 2
"13464" 16 2
"13465" 58 2
"13466" 6 2
"13467" 95 2
"13468" 39 2
"13469" 45 2
"13470" 52 3
"13471" 2 2
"13472" 1 1
"13476" 7 2
"13477" 3 2
"13479" 2 1
"13480" 1 1
"13481" 23 3
"13483" 9 2
"13484" 15 1
"13485" 20 1
"13486" 101 1
"13487" 37 1
"13488" 11 1
"13489" 90 3
"13495" 6 1
"13496" 3 1
"13497" 2 1
"13498" 2 1
"13499" 2 1
"13500" 1 1
"13508" 2 1
"13509" 7 2
"13510" 121 2
"13511" 26 2
"13512" 7 2
"13513" 6 2
"13514" 40 2
"13515" 38 2
"13517" 2 2
"13518" 708 3
"13519" 9 2
"13520" 7 2
"13522" 2 1
"13525" 6 1
"13526" 16 2
"13528" 3 2
"13529" 5 3
"13530" 14 3
"13531" 15 3
"13533" 27 1
"13534" 9 1
"13535" 20 2
"13536" 20 1
"13537" 5 1
"13543" 1 1
"13544" 4 1
"13545" 4 1
"13546" 1 1
"13547" 1 1
"13554" 4 2
"13556" 127 2
"13557" 254 3
"13558" 12 2
"13559" 86 2
"13560" 38 2
"13561" 107 2
"13562" 74 2
"13563" 10 2
"13564" 64 2
"13565" 355 3
"13566" 8 1
"13567" 2 1
"13570" 22 3
"13572" 1 1
"13573" 19 3
"13574" 3 1
"13577" 18 2
"13578" 5 1
"13580" 17 1
"13581" 8 1
"13582" 29 1
"13583" 26 2
"13584" 84 2
"13588" 4 1
"13589" 6 1
"13590" 4 1
"13591" 4 1
"13592" 2 1
"13593" 6 1
"13602" 15 2
"13603" 2 2
"13604" 206 2
"13605" 48 2
"13606" 56 2
"13607" 74 2
"13608" 9 2
"13609" 80 2
"13610" 4 2
"13611" 26 2
"13612" 306 3
"13613" 32 3
"13614" 23 2
"13615" 6 2
"13616" 3 1
"13617" 9 2
"13618" 3 1
"13620" 28 2
"13621" 19 1
"13622" 1 1
"13623" 7 3
"13624" 9 2
"13626" 5 1
"13628" 14 2
"13631" 24 2
"13632" 50 3
"13638" 1 1
"13639" 3 1
"13640" 3 1
"13641" 2 1
"13642" 2 1
"13644" 1 1
"13650" 11 2
"13651" 36 2
"13652" 90 3
"13653" 155 2
"13654" 10 2
"13655" 10 2
"13656" 69 2
"13657" 19 2
"13658" 58 2
"13659" 88 2
"13660" 149 3
"13661" 7 2
"13662" 12 2
"13663" 62 2
"13664" 18 2
"13666" 1 1
"13668" 2 2
